,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
13970,StatTrak™ XM1014 | Black Tie (Field-Tested),8847ff,cf6a32,1.38,1.44,0,,104.0,44,455,1983,6572,ft,shotgun,xm1014,restricted,strange,1,0
13971,StatTrak™ XM1014 | Black Tie (Minimal Wear),8847ff,cf6a32,5.79,5.42,0,,15.0,27,154,821,3131,mw,shotgun,xm1014,restricted,strange,1,0
13972,StatTrak™ XM1014 | Black Tie (Well-Worn),8847ff,cf6a32,2.19,2.19,1,LOW_SALES_WEEK,26.0,15,52,246,922,ww,shotgun,xm1014,restricted,strange,1,0
13973,StatTrak™ XM1014 | Entombed (Battle-Scarred),d32ce6,cf6a32,5.43,4.9,1,LOW_SALES_MONTH,19.0,4,15,99,412,bs,shotgun,xm1014,classified,strange,1,0
13974,StatTrak™ XM1014 | Entombed (Factory New),d32ce6,cf6a32,20.49,20.7,0,,87.0,18,125,720,2726,fn,shotgun,xm1014,classified,strange,1,0
13975,StatTrak™ XM1014 | Entombed (Field-Tested),d32ce6,cf6a32,5.5600000000000005,5.48,0,,105.0,25,206,1311,5504,ft,shotgun,xm1014,classified,strange,1,0
13976,StatTrak™ XM1014 | Entombed (Minimal Wear),d32ce6,cf6a32,9.62,9.21,0,,133.0,70,220,1310,4016,mw,shotgun,xm1014,classified,strange,1,0
13977,StatTrak™ XM1014 | Entombed (Well-Worn),d32ce6,cf6a32,5.38,5.09,1,LOW_SALES_WEEK,17.0,8,27,141,563,ww,shotgun,xm1014,classified,strange,1,0
13978,StatTrak™ XM1014 | Heaven Guard (Battle-Scarred),,cf6a32,12.44,11.3,1,LOW_SALES_3PLUS_MONTHS,17.0,0,1,7,40,bs,,,,,1,0
13979,StatTrak™ XM1014 | Heaven Guard (Factory New),8847ff,cf6a32,27.07,26.26,1,LOW_SALES_3PLUS_MONTHS,18.0,1,8,35,138,fn,shotgun,xm1014,restricted,strange,1,0
13980,StatTrak™ XM1014 | Heaven Guard (Field-Tested),8847ff,cf6a32,12.97,12.98,1,LOW_SALES_MONTH,72.0,5,23,104,461,ft,shotgun,xm1014,restricted,strange,1,0
13981,StatTrak™ XM1014 | Heaven Guard (Minimal Wear),8847ff,cf6a32,15.18,15.15,1,LOW_SALES_MONTH,69.0,1,12,86,382,mw,shotgun,xm1014,restricted,strange,1,0
13982,StatTrak™ XM1014 | Heaven Guard (Well-Worn),8847ff,cf6a32,12.44,14.08,1,LOW_SALES_3PLUS_MONTHS,11.0,0,1,13,77,ww,shotgun,xm1014,restricted,strange,1,0
13983,StatTrak™ XM1014 | Incinegator (Battle-Scarred),d32ce6,cf6a32,4.38,4.05,1,LOW_SALES_WEEK,11.0,9,48,229,837,bs,shotgun,xm1014,classified,strange,1,0
13984,StatTrak™ XM1014 | Incinegator (Field-Tested),d32ce6,cf6a32,4.91,4.52,0,,91.0,22,178,949,3720,ft,shotgun,xm1014,classified,strange,1,0
13985,StatTrak™ XM1014 | Incinegator (Minimal Wear),d32ce6,cf6a32,57.45,45.03,1,LOW_SALES_3PLUS_MONTHS,8.0,0,5,26,85,mw,shotgun,xm1014,classified,strange,1,0
13986,StatTrak™ XM1014 | Incinegator (Well-Worn),d32ce6,cf6a32,6.09,6.08,1,LOW_SALES_MONTH,14.0,3,17,105,442,ww,shotgun,xm1014,classified,strange,1,0
13987,StatTrak™ XM1014 | Oxide Blaze (Battle-Scarred),4b69ff,cf6a32,0.16,0.15,0,,61.0,223,572,2318,8694,bs,shotgun,xm1014,mil-spec grade,strange,1,0
13988,StatTrak™ XM1014 | Oxide Blaze (Factory New),4b69ff,cf6a32,0.88,0.87,0,,142.0,33,279,1171,4485,fn,shotgun,xm1014,mil-spec grade,strange,1,0
13989,StatTrak™ XM1014 | Oxide Blaze (Field-Tested),4b69ff,cf6a32,0.16,0.13,0,,822.0,134,1193,6321,23758,ft,shotgun,xm1014,mil-spec grade,strange,1,0
13990,StatTrak™ XM1014 | Oxide Blaze (Minimal Wear),4b69ff,cf6a32,0.35000000000000003,0.31,0,,281.0,51,509,2653,10216,mw,shotgun,xm1014,mil-spec grade,strange,1,0
13991,StatTrak™ XM1014 | Oxide Blaze (Well-Worn),4b69ff,cf6a32,0.23,0.23,0,,154.0,27,210,1094,4111,ww,shotgun,xm1014,mil-spec grade,strange,1,0
13992,StatTrak™ XM1014 | Quicksilver (Battle-Scarred),4b69ff,cf6a32,0.93,0.86,1,LOW_SALES_WEEK,50.0,3,20,141,549,bs,shotgun,xm1014,mil-spec grade,strange,1,0
13993,StatTrak™ XM1014 | Quicksilver (Factory New),4b69ff,cf6a32,2.11,2.12,0,,125.0,20,111,616,2070,fn,shotgun,xm1014,mil-spec grade,strange,1,0
13994,StatTrak™ XM1014 | Quicksilver (Field-Tested),4b69ff,cf6a32,0.58,0.56,0,,125.0,18,172,896,3018,ft,shotgun,xm1014,mil-spec grade,strange,1,0
13995,StatTrak™ XM1014 | Quicksilver (Minimal Wear),4b69ff,cf6a32,1.19,0.98,0,,114.0,25,126,543,1846,mw,shotgun,xm1014,mil-spec grade,strange,1,0
13996,StatTrak™ XM1014 | Quicksilver (Well-Worn),4b69ff,cf6a32,1.4100000000000001,1.57,1,LOW_SALES_WEEK,48.0,6,32,178,680,ww,shotgun,xm1014,mil-spec grade,strange,1,0
13997,StatTrak™ XM1014 | Red Python (Battle-Scarred),4b69ff,cf6a32,1.9300000000000002,1.96,1,LOW_SALES_3PLUS_MONTHS,24.0,2,3,31,102,bs,shotgun,xm1014,mil-spec grade,strange,1,0
13998,StatTrak™ XM1014 | Red Python (Field-Tested),4b69ff,cf6a32,1.63,1.58,1,LOW_SALES_WEEK,131.0,5,48,302,1048,ft,shotgun,xm1014,mil-spec grade,strange,1,0
13999,StatTrak™ XM1014 | Red Python (Minimal Wear),4b69ff,cf6a32,3.77,4.03,1,LOW_SALES_WEEK,48.0,6,36,137,491,mw,shotgun,xm1014,mil-spec grade,strange,1,0
14000,StatTrak™ XM1014 | Red Python (Well-Worn),4b69ff,cf6a32,1.77,1.74,1,LOW_SALES_MONTH,24.0,2,9,42,187,ww,shotgun,xm1014,mil-spec grade,strange,1,0
14001,StatTrak™ XM1014 | Scumbria (Battle-Scarred),4b69ff,cf6a32,0.39,0.39,0,,118.0,11,96,534,2079,bs,shotgun,xm1014,mil-spec grade,strange,1,0
14002,StatTrak™ XM1014 | Scumbria (Factory New),4b69ff,cf6a32,4.3,4.11,1,LOW_SALES_WEEK,25.0,1,30,163,546,fn,shotgun,xm1014,mil-spec grade,strange,1,0
14003,StatTrak™ XM1014 | Scumbria (Field-Tested),4b69ff,cf6a32,0.43,0.42,0,,140.0,9,150,873,3508,ft,shotgun,xm1014,mil-spec grade,strange,1,0
14004,StatTrak™ XM1014 | Scumbria (Minimal Wear),4b69ff,cf6a32,1.08,1.08,0,,112.0,27,138,591,2109,mw,shotgun,xm1014,mil-spec grade,strange,1,0
14005,StatTrak™ XM1014 | Scumbria (Well-Worn),4b69ff,cf6a32,0.37,0.36,0,,191.0,22,128,643,2429,ww,shotgun,xm1014,mil-spec grade,strange,1,0
14006,StatTrak™ XM1014 | Seasons (Battle-Scarred),8847ff,cf6a32,3.68,3.29,1,LOW_SALES_MONTH,22.0,6,33,111,482,bs,shotgun,xm1014,restricted,strange,1,0
14007,StatTrak™ XM1014 | Seasons (Factory New),8847ff,cf6a32,7.47,6.99,1,LOW_SALES_WEEK,161.0,8,64,335,1407,fn,shotgun,xm1014,restricted,strange,1,0
14008,StatTrak™ XM1014 | Seasons (Field-Tested),8847ff,cf6a32,3.22,3.87,0,,128.0,25,157,706,2463,ft,shotgun,xm1014,restricted,strange,1,0
14009,StatTrak™ XM1014 | Seasons (Minimal Wear),8847ff,,4.34,4.35,0,,116.0,16,109,498,1957,mw,shotgun,xm1014,restricted,strange,1,0
14010,StatTrak™ XM1014 | Seasons (Well-Worn),8847ff,cf6a32,3.1,3.03,1,LOW_SALES_WEEK,24.0,6,31,150,617,ww,shotgun,xm1014,restricted,strange,1,0
14011,StatTrak™ XM1014 | Slipstream (Battle-Scarred),4b69ff,cf6a32,0.34,0.32,1,LOW_SALES_WEEK,70.0,6,45,232,1033,bs,shotgun,xm1014,mil-spec grade,strange,1,0
14012,StatTrak™ XM1014 | Slipstream (Factory New),4b69ff,cf6a32,1.62,1.5899999999999999,0,,148.0,44,378,1712,6364,fn,shotgun,xm1014,mil-spec grade,strange,1,0
14013,StatTrak™ XM1014 | Slipstream (Field-Tested),4b69ff,cf6a32,0.32,0.31,0,,270.0,91,845,3754,14566,ft,shotgun,xm1014,mil-spec grade,strange,1,0
14014,StatTrak™ XM1014 | Slipstream (Minimal Wear),4b69ff,cf6a32,0.8300000000000001,0.79,0,,157.0,95,522,2186,7811,mw,shotgun,xm1014,mil-spec grade,strange,1,0
14015,StatTrak™ XM1014 | Slipstream (Well-Worn),4b69ff,cf6a32,0.42,0.41000000000000003,0,,55.0,12,97,523,2194,ww,shotgun,xm1014,mil-spec grade,strange,1,0
14016,StatTrak™ XM1014 | Teclu Burner (Battle-Scarred),8847ff,cf6a32,2.69,2.67,1,LOW_SALES_WEEK,24.0,9,40,196,846,bs,shotgun,xm1014,restricted,strange,1,0
14017,StatTrak™ XM1014 | Teclu Burner (Factory New),8847ff,cf6a32,13.25,13.31,1,LOW_SALES_WEEK,11.0,10,42,211,782,fn,shotgun,xm1014,restricted,strange,1,0
14018,StatTrak™ XM1014 | Teclu Burner (Field-Tested),8847ff,cf6a32,2.7800000000000002,2.63,0,,58.0,31,156,717,2697,ft,shotgun,xm1014,restricted,strange,1,0
14019,StatTrak™ XM1014 | Teclu Burner (Minimal Wear),8847ff,cf6a32,6.64,6.53,1,LOW_SALES_WEEK,36.0,9,47,281,1126,mw,shotgun,xm1014,restricted,strange,1,0
14020,StatTrak™ XM1014 | Teclu Burner (Well-Worn),8847ff,cf6a32,4.41,4.51,1,LOW_SALES_MONTH,17.0,1,14,98,368,ww,shotgun,xm1014,restricted,strange,1,0
14021,StatTrak™ XM1014 | Tranquility (Battle-Scarred),d32ce6,cf6a32,31.0,15.63,1,LOW_SALES_3PLUS_MONTHS,2.0,0,0,17,42,bs,shotgun,xm1014,classified,strange,1,0
14022,StatTrak™ XM1014 | Tranquility (Factory New),d32ce6,cf6a32,124.32,115.01,1,LOW_SALES_MONTH,3.0,2,8,44,149,fn,shotgun,xm1014,classified,strange,1,0
14023,StatTrak™ XM1014 | Tranquility (Field-Tested),d32ce6,cf6a32,28.33,20.2,1,LOW_SALES_MONTH,8.0,5,15,85,346,ft,shotgun,xm1014,classified,strange,1,0
14024,StatTrak™ XM1014 | Tranquility (Minimal Wear),d32ce6,cf6a32,43.32,51.75,1,LOW_SALES_MONTH,7.0,6,16,58,280,mw,shotgun,xm1014,classified,strange,1,0
14025,StatTrak™ XM1014 | Tranquility (Well-Worn),d32ce6,cf6a32,20.06,20.86,1,LOW_SALES_3PLUS_MONTHS,6.0,0,3,16,60,ww,shotgun,xm1014,classified,strange,1,0
14026,StatTrak™ XM1014 | Watchdog (Battle-Scarred),4b69ff,cf6a32,1.28,1.17,0,,51.0,28,151,654,2407,bs,shotgun,xm1014,mil-spec grade,strange,1,0
14027,StatTrak™ XM1014 | Watchdog (Factory New),4b69ff,cf6a32,27.83,24.04,1,LOW_SALES_WEEK,22.0,7,31,154,595,fn,shotgun,xm1014,mil-spec grade,strange,1,0
14028,StatTrak™ XM1014 | Watchdog (Field-Tested),4b69ff,cf6a32,1.99,1.96,0,,74.0,27,230,1172,4369,ft,shotgun,xm1014,mil-spec grade,strange,1,0
14029,StatTrak™ XM1014 | Watchdog (Minimal Wear),4b69ff,cf6a32,4.66,2.68,0,,28.0,33,188,930,3421,mw,shotgun,xm1014,mil-spec grade,strange,1,0
14030,StatTrak™ XM1014 | Watchdog (Well-Worn),4b69ff,cf6a32,1.26,1.22,0,,50.0,32,196,988,3742,ww,shotgun,xm1014,mil-spec grade,strange,1,0
14031,StatTrak™ XM1014 | XOXO (Battle-Scarred),d32ce6,cf6a32,3.22,3.2,0,,20.0,7,83,452,1993,bs,shotgun,xm1014,classified,strange,1,0
14032,StatTrak™ XM1014 | XOXO (Factory New),d32ce6,cf6a32,29.17,28.59,1,LOW_SALES_MONTH,19.0,3,16,125,414,fn,shotgun,xm1014,classified,strange,1,0
14033,StatTrak™ XM1014 | XOXO (Field-Tested),d32ce6,cf6a32,4.05,3.5,0,,76.0,37,247,1070,4174,ft,shotgun,xm1014,classified,strange,1,0
14034,StatTrak™ XM1014 | XOXO (Minimal Wear),d32ce6,cf6a32,9.82,9.84,0,,33.0,14,90,518,1966,mw,shotgun,xm1014,classified,strange,1,0
14035,StatTrak™ XM1014 | XOXO (Well-Worn),d32ce6,cf6a32,3.29,3.21,1,LOW_SALES_WEEK,16.0,10,56,294,1147,ww,shotgun,xm1014,classified,strange,1,0
14036,StatTrak™ XM1014 | Ziggy (Battle-Scarred),8847ff,cf6a32,1.4100000000000001,1.4100000000000001,0,,79.0,20,122,625,2486,bs,shotgun,xm1014,restricted,strange,1,0
14037,StatTrak™ XM1014 | Ziggy (Factory New),8847ff,cf6a32,6.22,5.69,0,,34.0,6,74,369,1307,fn,shotgun,xm1014,restricted,strange,1,0
14038,StatTrak™ XM1014 | Ziggy (Field-Tested),8847ff,cf6a32,1.1,1.06,0,,133.0,48,434,2161,7707,ft,shotgun,xm1014,restricted,strange,1,0
14039,StatTrak™ XM1014 | Ziggy (Minimal Wear),8847ff,cf6a32,2.71,2.3,0,,69.0,27,194,945,3506,mw,shotgun,xm1014,restricted,strange,1,0
14040,StatTrak™ XM1014 | Ziggy (Well-Worn),8847ff,cf6a32,1.78,1.52,1,LOW_SALES_WEEK,21.0,7,59,278,1219,ww,shotgun,xm1014,restricted,strange,1,0
14041,StatTrak™ XM1014 | Zombie Offensive (Battle-Scarred),8847ff,cf6a32,0.49,0.49,1,LOW_SALES_WEEK,97.0,6,54,309,1419,bs,shotgun,xm1014,restricted,strange,1,0
14042,StatTrak™ XM1014 | Zombie Offensive (Factory New),8847ff,cf6a32,3.36,3.05,0,,150.0,61,373,1786,7200,fn,shotgun,xm1014,restricted,strange,1,0
14043,StatTrak™ XM1014 | Zombie Offensive (Field-Tested),8847ff,cf6a32,0.46,0.47000000000000003,0,,258.0,120,985,4445,15882,ft,shotgun,xm1014,restricted,strange,1,0
14044,StatTrak™ XM1014 | Zombie Offensive (Minimal Wear),8847ff,cf6a32,1.27,1.21,0,,80.0,83,475,2385,9673,mw,shotgun,xm1014,restricted,strange,1,0
14045,StatTrak™ XM1014 | Zombie Offensive (Well-Worn),8847ff,cf6a32,0.6000000000000001,0.5700000000000001,0,,85.0,16,161,761,2749,ww,shotgun,xm1014,restricted,strange,1,0
14046,Sticker | 00 Nation (Glitter) | Rio 2022,8847ff,d2d2d2,2.37,2.32,0,,318.0,76,1424,3787,12438,,sticker,rio 2022,remarkable,normal,0,0
14047,Sticker | 00 Nation (Gold) | Rio 2022,eb4b4b,d2d2d2,24.07,21.8,1,LOW_SALES_MONTH,40.0,2,17,85,337,,sticker,rio 2022,extraordinary,normal,0,0
14048,Sticker | 00 Nation (Holo) | Rio 2022,d32ce6,d2d2d2,11.15,11.01,1,LOW_SALES_WEEK,99.0,7,77,566,2017,,sticker,rio 2022,exotic,normal,0,0
14049,Sticker | 00 Nation | Rio 2022,4b69ff,d2d2d2,0.26,0.26,0,,1791.0,304,2279,13063,54689,,sticker,rio 2022,high grade,normal,0,0
14050,Sticker | 100 Thieves (Foil) | 2020 RMR,d32ce6,d2d2d2,0.32,0.25,0,,1178.0,102,764,3364,15863,,sticker,2020 rmr,exotic,normal,0,0
14051,Sticker | 100 Thieves (Foil) | Boston 2018,d32ce6,d2d2d2,1064.12,776.4,1,LOW_SALES_3PLUS_MONTHS,3.0,0,0,0,3,,sticker,boston 2018,exotic,normal,0,0
14052,Sticker | 100 Thieves (Gold) | 2020 RMR,eb4b4b,d2d2d2,1.85,1.83,1,LOW_SALES_WEEK,164.0,14,86,510,2681,,sticker,2020 rmr,extraordinary,normal,0,0
14053,Sticker | 100 Thieves (Holo) | 2020 RMR,8847ff,d2d2d2,0.11,0.09,0,,9689.0,1147,4472,19512,118877,,sticker,2020 rmr,remarkable,normal,0,0
14054,Sticker | 100 Thieves (Holo) | Boston 2018,8847ff,d2d2d2,420.0,420.0,1,LOW_SALES_3PLUS_MONTHS,7.0,0,0,0,7,,sticker,boston 2018,remarkable,normal,0,0
14055,Sticker | 100 Thieves | 2020 RMR,4b69ff,d2d2d2,0.03,0.03,0,,133723.0,854,12545,47084,223302,,sticker,2020 rmr,high grade,normal,0,0
14056,Sticker | 100 Thieves | Boston 2018,4b69ff,d2d2d2,23.98,23.01,1,LOW_SALES_3PLUS_MONTHS,46.0,2,10,55,154,,sticker,boston 2018,high grade,normal,0,0
14057,Sticker | 360 No Scope,4b69ff,d2d2d2,0.04,0.03,0,,10698.0,190,1734,8290,43282,,sticker,espionage sticker capsule,high grade,normal,0,0
14058,Sticker | 3DMAX (Foil) | Katowice 2015,d32ce6,d2d2d2,350.0,238.39,1,LOW_SALES_3PLUS_MONTHS,6.0,0,0,1,3,,sticker,katowice 2015,exotic,normal,0,0
14059,Sticker | 3DMAX (Holo) | Katowice 2015,8847ff,d2d2d2,289.61,255.88,1,LOW_SALES_3PLUS_MONTHS,11.0,0,5,13,30,,sticker,katowice 2015,remarkable,normal,0,0
14060,Sticker | 3DMAX | Katowice 2014,4b69ff,d2d2d2,630.77,605.18,1,LOW_SALES_3PLUS_MONTHS,3.0,0,0,1,5,,sticker,katowice 2014,high grade,normal,0,0
14061,Sticker | 3DMAX | Katowice 2015,4b69ff,d2d2d2,85.4,79.91,1,LOW_SALES_3PLUS_MONTHS,16.0,0,7,24,77,,sticker,katowice 2015,high grade,normal,0,0
14062,Sticker | 9INE (Glitter) | Paris 2023,8847ff,d2d2d2,0.48,0.48,0,,3314.0,1042,7721,45802,462233,,sticker,paris 2023,remarkable,normal,0,0
14063,Sticker | 9INE (Gold) | Paris 2023,eb4b4b,d2d2d2,4.94,4.89,0,,228.0,28,284,1940,19379,,sticker,paris 2023,extraordinary,normal,0,0
14064,Sticker | 9INE (Holo) | Paris 2023,d32ce6,d2d2d2,4.6,4.57,0,,675.0,413,1926,10005,101187,,sticker,paris 2023,exotic,normal,0,0
14065,Sticker | 9INE | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,298937.0,3707,29402,233108,1899373,,sticker,paris 2023,high grade,normal,0,0
14066,Sticker | 9z Team (Glitter) | Antwerp 2022,8847ff,d2d2d2,2.22,2.13,0,,524.0,219,981,3540,15044,,sticker,antwerp 2022,remarkable,normal,0,0
14067,Sticker | 9z Team (Glitter) | Rio 2022,8847ff,d2d2d2,0.54,0.54,0,,683.0,40,747,3401,14992,,sticker,rio 2022,remarkable,normal,0,0
14068,Sticker | 9z Team (Gold) | Antwerp 2022,eb4b4b,d2d2d2,8.66,8.39,1,LOW_SALES_MONTH,24.0,1,18,91,290,,sticker,antwerp 2022,extraordinary,normal,0,0
14069,Sticker | 9z Team (Gold) | Rio 2022,eb4b4b,d2d2d2,5.75,6.44,1,LOW_SALES_WEEK,46.0,0,11,139,462,,sticker,rio 2022,extraordinary,normal,0,0
14070,Sticker | 9z Team (Holo) | Antwerp 2022,d32ce6,d2d2d2,14.58,13.61,0,,68.0,20,75,767,2481,,sticker,antwerp 2022,exotic,normal,0,0
14071,Sticker | 9z Team (Holo) | Rio 2022,d32ce6,d2d2d2,4.72,4.77,0,,126.0,24,117,491,2589,,sticker,rio 2022,exotic,normal,0,0
14072,Sticker | 9z Team | Antwerp 2022,4b69ff,d2d2d2,0.12,0.12,0,,6069.0,673,4102,18431,81247,,sticker,antwerp 2022,high grade,normal,0,0
14073,Sticker | 9z Team | Rio 2022,4b69ff,d2d2d2,0.04,0.03,0,,14064.0,662,4337,20594,94617,,sticker,rio 2022,high grade,normal,0,0
14074,Sticker | Abalone Strafe (Holo),8847ff,d2d2d2,6.49,5.4,1,LOW_SALES_MONTH,67.0,6,27,139,568,,sticker,riptide surf shop sticker collection,remarkable,normal,0,0
14075,Sticker | abE (Foil) | MLG Columbus 2016,d32ce6,d2d2d2,5.79,5.86,1,LOW_SALES_3PLUS_MONTHS,11.0,0,1,10,40,,sticker,mlg columbus 2016,exotic,normal,0,0
14076,Sticker | abE | MLG Columbus 2016,4b69ff,d2d2d2,1.28,1.24,1,LOW_SALES_3PLUS_MONTHS,34.0,2,4,18,102,,sticker,mlg columbus 2016,high grade,normal,0,0
14077,Sticker | ableJ (Foil) | Berlin 2019,8847ff,d2d2d2,0.77,0.9400000000000001,1,LOW_SALES_WEEK,42.0,0,34,99,321,,sticker,berlin 2019,remarkable,normal,0,0
14078,Sticker | ableJ (Foil) | Katowice 2019,8847ff,d2d2d2,2.73,0.9,1,LOW_SALES_3PLUS_MONTHS,35.0,0,4,21,86,,sticker,katowice 2019,remarkable,normal,0,0
14079,Sticker | ableJ (Gold) | Berlin 2019,,d2d2d2,6.67,5.55,1,LOW_SALES_3PLUS_MONTHS,19.0,0,2,6,13,,,,,,0,0
14080,Sticker | ableJ (Gold) | Katowice 2019,eb4b4b,d2d2d2,54.22,57.46,1,LOW_SALES_3PLUS_MONTHS,3.0,0,0,0,6,,sticker,katowice 2019,extraordinary,normal,0,0
14081,Sticker | ableJ | Berlin 2019,4b69ff,d2d2d2,0.06,0.04,1,LOW_SALES_WEEK,377.0,2,18,326,1444,,sticker,berlin 2019,high grade,normal,0,0
14082,Sticker | ableJ | Katowice 2019,4b69ff,d2d2d2,0.21,0.22,1,LOW_SALES_WEEK,74.0,0,9,61,312,,sticker,katowice 2019,high grade,normal,0,0
14083,Sticker | Ace Clutch Co. (Holo),8847ff,d2d2d2,0.77,0.71,0,,388.0,128,968,4167,17160,,sticker,10 year birthday sticker capsule,remarkable,normal,0,0
14084,Sticker | Ace Devil (Foil),d32ce6,d2d2d2,6.09,5.94,0,,88.0,18,95,561,2226,,sticker,2021 community sticker capsule,exotic,normal,0,0
14085,Sticker | Aces High,4b69ff,d2d2d2,1.06,1.02,0,,121.0,10,91,481,2070,,sticker,sticker capsule,high grade,normal,0,0
14086,Sticker | Aces High (Holo),8847ff,d2d2d2,4.97,4.63,1,LOW_SALES_WEEK,67.0,6,62,365,1679,,sticker,sticker capsule,remarkable,normal,0,0
14087,Sticker | acoR (Glitter) | Paris 2023,8847ff,d2d2d2,0.03,0.03,0,,3717.0,58,549,4054,29894,,sticker,paris 2023,remarkable,normal,0,0
14088,Sticker | acoR (Glitter) | Rio 2022,8847ff,d2d2d2,0.08,0.06,1,LOW_SALES_WEEK,292.0,1,8,122,561,,sticker,rio 2022,remarkable,normal,0,0
14089,Sticker | acoR (Gold) | Paris 2023,eb4b4b,d2d2d2,5.12,4.11,1,LOW_SALES_WEEK,55.0,8,61,383,1851,,sticker,paris 2023,extraordinary,normal,0,0
14090,Sticker | acoR (Gold) | Rio 2022,eb4b4b,d2d2d2,3.76,3.65,1,LOW_SALES_3PLUS_MONTHS,19.0,0,0,4,30,,sticker,rio 2022,extraordinary,normal,0,0
14091,Sticker | acoR (Holo) | Paris 2023,d32ce6,d2d2d2,2.43,2.39,0,,87.0,12,161,1004,8768,,sticker,paris 2023,exotic,normal,0,0
14092,Sticker | acoR (Holo) | Rio 2022,d32ce6,d2d2d2,0.54,0.56,1,LOW_SALES_MONTH,42.0,0,0,28,161,,sticker,rio 2022,exotic,normal,0,0
14093,Sticker | acoR | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,94571.0,254,2389,30694,125954,,sticker,paris 2023,high grade,normal,0,0
14094,Sticker | acoR | Rio 2022,4b69ff,d2d2d2,0.03,0.03,1,LOW_SALES_WEEK,3009.0,7,69,645,3098,,sticker,rio 2022,high grade,normal,0,0
14095,Sticker | Adepta Sororitas,4b69ff,d2d2d2,0.4,0.42,0,,176.0,25,132,860,3258,,sticker,"warhammer 40,000 sticker capsule",high grade,normal,0,0
14096,Sticker | AdreN  | MLG Columbus 2016,4b69ff,d2d2d2,1.8,1.78,1,LOW_SALES_3PLUS_MONTHS,19.0,0,1,4,20,,sticker,mlg columbus 2016,high grade,normal,0,0
14097,Sticker | AdreN (Foil) | Atlanta 2017,,d2d2d2,76.41,60.52,1,LOW_SALES_3PLUS_MONTHS,5.0,0,1,4,6,,,,,,0,0
14098,Sticker | AdreN (Foil) | Berlin 2019,8847ff,d2d2d2,0.23,0.23,1,LOW_SALES_WEEK,107.0,1,27,211,917,,sticker,berlin 2019,remarkable,normal,0,0
14099,Sticker | AdreN (Foil) | Boston 2018,8847ff,d2d2d2,4.74,4.0,1,LOW_SALES_3PLUS_MONTHS,19.0,0,1,4,21,,sticker,boston 2018,remarkable,normal,0,0
14100,Sticker | adreN (Foil) | Cluj-Napoca 2015,,d2d2d2,11.5,12.96,1,LOW_SALES_3PLUS_MONTHS,5.0,0,2,5,11,,,,,,0,0
14101,Sticker | AdreN (Foil) | Cologne 2016,d32ce6,d2d2d2,20.83,22.0,1,LOW_SALES_3PLUS_MONTHS,6.0,0,0,0,4,,sticker,cologne 2016,exotic,normal,0,0
14102,Sticker | AdreN (Foil) | Katowice 2019,8847ff,d2d2d2,2.24,2.23,1,LOW_SALES_3PLUS_MONTHS,50.0,1,8,34,143,,sticker,katowice 2019,remarkable,normal,0,0
14103,Sticker | AdreN (Foil) | Krakow 2017,8847ff,d2d2d2,36.43,29.0,1,LOW_SALES_3PLUS_MONTHS,20.0,0,0,8,34,,sticker,krakow 2017,remarkable,normal,0,0
14104,Sticker | adreN (Foil) | MLG Columbus 2016,d32ce6,d2d2d2,12.03,8.21,1,LOW_SALES_3PLUS_MONTHS,15.0,0,3,8,17,,sticker,mlg columbus 2016,exotic,normal,0,0
14105,Sticker | AdreN (Gold) | Berlin 2019,,d2d2d2,7.43,6.3,1,LOW_SALES_3PLUS_MONTHS,17.0,0,0,5,25,,,,,,0,0
14106,Sticker | AdreN (Gold) | Katowice 2019,eb4b4b,d2d2d2,118.11,46.08,1,LOW_SALES_3PLUS_MONTHS,2.0,0,0,2,6,,sticker,katowice 2019,extraordinary,normal,0,0
14107,Sticker | AdreN (Gold) | Krakow 2017,eb4b4b,d2d2d2,1428.11,1626.07,1,LOW_SALES_3PLUS_MONTHS,2.0,0,0,0,1,,sticker,krakow 2017,extraordinary,normal,0,0
14108,Sticker | AdreN | Atlanta 2017,,d2d2d2,8.32,6.74,1,LOW_SALES_3PLUS_MONTHS,13.0,0,0,5,24,,,,,,0,0
14109,Sticker | AdreN | Berlin 2019,4b69ff,d2d2d2,0.05,0.03,0,,925.0,44,168,1083,4275,,sticker,berlin 2019,high grade,normal,0,0
14110,Sticker | AdreN | Boston 2018,4b69ff,d2d2d2,0.8300000000000001,0.8300000000000001,1,LOW_SALES_3PLUS_MONTHS,21.0,0,4,13,164,,sticker,boston 2018,high grade,normal,0,0
14111,Sticker | adreN | Cluj-Napoca 2015,4b69ff,d2d2d2,3.96,2.43,1,LOW_SALES_3PLUS_MONTHS,13.0,0,1,5,36,,sticker,cluj-napoca 2015,high grade,normal,0,0
14112,Sticker | AdreN | Cologne 2016,4b69ff,d2d2d2,4.71,4.29,1,LOW_SALES_3PLUS_MONTHS,15.0,0,0,4,12,,sticker,cologne 2016,high grade,normal,0,0
14113,Sticker | AdreN | Katowice 2019,4b69ff,d2d2d2,0.17,0.17,1,LOW_SALES_WEEK,192.0,6,45,149,677,,sticker,katowice 2019,high grade,normal,0,0
