,Chroma 2 Case,Chroma 3 Case,Chroma Case,Clutch Case,CS20 Case,CS:GO Weapon Case,CS:GO Weapon Case 2,CS:GO Weapon Case 3,Danger Zone Case,Dreams & Nightmares Case,Falchion Case,Fracture Case,Gamma 2 Case,Gamma Case,Glove Case,Horizon Case,Huntsman Weapon Case,Operation Bravo Case,Operation Breakout Weapon Case,Operation Broken Fang Case,Operation Hydra Case,Operation Phoenix Weapon Case,Operation Riptide Case,Operation Vanguard Weapon Case,Operation Wildfire Case,Prisma 2 Case,Prisma Case,Recoil Case,Revolution Case,Revolver Case,Shadow Case,Shattered Web Case,Snakebite Case,Spectrum 2 Case,Spectrum Case,Winter Offensive Weapon Case
2023-04-20,2.719,2.456,3.416,1.386,1.07,96.051,11.488,8.328,1.029,1.953,1.493,1.021,2.54,2.58,6.056,1.122,11.588,77.805,7.967,4.748,24.402,3.564,5.971,3.332,2.617,1.074,1.053,1.401,3.511,2.194,1.487,3.722,0.912,2.175,2.682,8.515
2023-04-21,2.713,2.367,3.397,1.317,1.051,99.613,12.115,8.363,1.026,1.923,1.441,0.986,2.429,2.426,5.365,1.083,11.407,78.572,7.467,4.827,24.274,3.543,5.954,2.993,2.442,1.048,1.021,1.316,3.511,2.091,1.415,3.684,0.856,2.042,2.53,8.19
2023-04-22,2.6,2.287,3.255,1.286,1.034,106.76,11.731,8.394,0.997,1.826,1.38,0.962,2.32,2.326,5.308,1.071,11.711,79.5,7.309,4.69,24.324,3.431,5.611,2.919,2.446,1.027,0.99,1.295,3.471,2.0,1.391,3.72,0.822,2.031,2.597,8.022
2023-04-23,2.406,2.072,3.102,1.112,0.886,109.294,11.397,8.261,0.833,1.639,1.24,0.816,2.101,2.113,4.862,0.932,11.396,78.134,7.054,4.361,23.644,3.135,4.976,2.609,2.109,0.858,0.829,1.174,3.32,1.699,1.224,3.431,0.685,1.744,2.423,8.183
2023-04-24,2.314,2.023,3.077,1.08,0.836,105.399,11.699,8.058,0.801,1.674,1.163,0.775,2.149,2.119,4.827,0.893,11.143,76.444,6.833,4.508,21.96,3.241,5.076,2.613,2.051,0.831,0.795,1.073,3.169,1.72,1.137,3.265,0.644,1.69,2.285,7.808
2023-04-25,2.157,1.914,2.991,0.989,0.745,97.191,10.405,7.456,0.711,1.553,1.027,0.688,2.095,2.034,4.647,0.786,10.153,72.701,6.6,4.076,20.475,3.047,4.681,2.442,1.831,0.745,0.714,1.01,2.945,1.582,0.993,3.029,0.568,1.568,2.151,7.229
2023-04-26,2.124,1.83,2.937,0.885,0.69,92.927,9.953,7.281,0.659,1.431,1.018,0.612,2.003,1.96,4.222,0.784,9.813,69.889,6.558,4.001,19.929,3.039,4.919,2.254,1.682,0.68,0.645,0.896,2.724,1.571,0.956,2.78,0.488,1.489,2.147,7.022
2023-04-27,2.262,1.99,2.954,1.031,0.815,91.504,9.941,7.69,0.791,1.505,1.128,0.747,2.079,2.073,4.444,0.873,10.404,68.418,6.871,4.24,19.807,3.131,4.967,2.463,1.896,0.813,0.776,0.987,2.726,1.685,1.071,3.038,0.61,1.602,2.188,7.68
2023-04-28,2.521,2.134,2.938,1.098,0.911,96.872,10.723,8.05,0.89,1.658,1.229,0.827,2.205,2.17,4.748,0.991,10.551,71.639,6.938,4.365,20.745,3.282,5.153,2.601,2.11,0.913,0.883,1.094,2.842,1.821,1.181,3.422,0.673,1.761,2.302,7.994
2023-04-29,2.579,2.268,3.034,1.086,0.915,94.781,10.968,8.549,0.9,1.729,1.304,0.823,2.254,2.274,4.794,1.007,11.026,73.221,7.199,4.455,20.907,3.347,5.536,2.775,2.13,0.913,0.871,1.12,2.839,1.914,1.214,3.396,0.638,1.855,2.374,7.905
2023-04-30,2.59,2.247,3.172,1.056,0.892,95.153,11.336,8.366,0.86,1.704,1.237,0.806,2.314,2.345,4.69,0.999,10.842,71.696,7.284,4.462,20.738,3.272,5.366,2.646,1.99,0.887,0.841,1.101,2.771,1.86,1.192,3.413,0.605,1.788,2.43,8.176
2023-05-01,2.449,2.167,3.163,0.956,0.827,91.956,11.136,7.707,0.8,1.621,1.195,0.74,2.187,2.238,4.532,0.967,10.633,69.997,7.107,4.423,21.198,3.213,5.188,2.706,1.96,0.803,0.771,1.02,2.604,1.764,1.131,3.499,0.551,1.712,2.315,8.193
2023-05-02,2.526,2.177,3.045,0.921,0.791,92.965,11.321,7.863,0.775,1.56,1.15,0.718,2.216,2.227,4.401,0.92,10.786,67.804,7.096,4.376,20.641,3.202,4.999,2.537,1.899,0.769,0.747,0.976,2.532,1.773,1.128,3.515,0.536,1.715,2.281,8.006
2023-05-03,2.545,2.216,3.179,0.937,0.774,92.766,11.63,8.278,0.787,1.551,1.167,0.731,2.266,2.265,4.476,0.915,10.847,67.006,7.133,4.357,21.414,3.219,5.156,2.783,1.911,0.79,0.762,0.993,2.566,1.796,1.109,4.007,0.531,1.722,2.298,8.132
2023-05-04,2.557,2.226,3.118,0.953,0.818,96.384,11.876,8.463,0.798,1.592,1.181,0.755,2.329,2.347,4.659,0.948,10.689,67.33,7.183,4.504,21.628,3.31,5.145,2.859,2.113,0.814,0.78,0.992,2.545,1.866,1.124,4.495,0.535,1.739,2.393,7.887
2023-05-05,2.471,2.132,3.143,0.908,0.754,93.232,10.887,7.628,0.74,1.457,1.103,0.67,2.17,2.228,4.584,0.879,9.84,63.583,6.919,4.106,19.608,3.158,4.793,2.662,1.933,0.727,0.709,0.9,2.448,1.705,1.032,3.956,0.483,1.658,2.271,7.3
2023-05-06,2.439,2.188,3.043,0.892,0.775,89.357,11.054,8.293,0.758,1.457,1.144,0.689,2.227,2.25,4.429,0.892,10.37,64.399,6.983,4.264,20.024,3.167,4.802,2.599,1.873,0.775,0.729,0.868,2.437,1.773,1.073,4.138,0.48,1.709,2.274,7.378
2023-05-07,2.433,2.138,3.047,0.833,0.736,90.231,10.68,8.029,0.735,1.389,1.099,0.65,2.201,2.226,4.31,0.861,10.568,63.91,6.977,4.109,19.895,3.131,4.456,2.462,1.87,0.74,0.714,0.82,2.304,1.718,1.075,4.01,0.446,1.672,2.273,7.363
2023-05-08,2.405,2.054,2.888,0.759,0.699,88.386,10.661,8.143,0.687,1.315,1.055,0.584,2.155,2.128,4.39,0.8,10.203,62.394,6.859,3.97,19.374,3.134,4.693,2.442,1.749,0.671,0.649,0.762,2.182,1.619,1.024,3.729,0.411,1.625,2.257,7.046
2023-05-09,2.305,2.084,2.877,0.785,0.693,89.659,11.187,8.455,0.695,1.306,1.03,0.59,2.094,2.081,4.351,0.781,9.93,62.408,6.763,3.907,20.552,3.184,4.576,2.384,1.667,0.647,0.622,0.774,2.151,1.602,0.989,3.623,0.414,1.591,2.194,6.961
2023-05-10,2.355,2.112,2.99,0.835,0.724,88.043,10.89,8.287,0.713,1.37,1.034,0.623,2.125,2.135,4.333,0.799,10.13,60.863,6.778,4.015,20.288,3.216,4.839,2.494,1.711,0.715,0.668,0.85,2.274,1.641,1.014,3.619,0.438,1.596,2.207,7.415
2023-05-11,2.325,2.203,2.849,0.832,0.733,88.939,11.26,8.244,0.723,1.43,1.034,0.642,2.18,2.152,4.402,0.82,9.89,64.08,6.819,4.056,19.94,3.174,4.914,2.59,1.828,0.718,0.676,0.866,2.261,1.727,1.002,3.548,0.444,1.672,2.2,7.47
2023-05-12,2.395,2.209,2.951,0.83,0.76,89.432,11.095,8.232,0.745,1.469,1.078,0.646,2.217,2.196,4.409,0.854,9.988,63.752,6.946,4.103,20.351,3.264,4.878,2.623,1.875,0.723,0.67,0.881,2.242,1.76,0.999,3.5,0.443,1.736,2.325,7.247
2023-05-13,2.414,2.24,2.94,0.82,0.766,89.612,11.139,8.333,0.768,1.516,1.115,0.664,2.274,2.271,4.464,0.875,10.054,62.636,6.911,4.077,19.915,3.307,4.948,2.541,1.918,0.738,0.704,0.888,2.218,1.797,1.052,3.588,0.441,1.853,2.429,7.208
2023-05-14,2.47,2.23,2.929,0.79,0.757,89.878,11.478,8.121,0.756,1.473,1.113,0.646,2.263,2.234,4.37,0.879,9.966,62.848,6.942,4.023,19.443,3.231,4.829,2.563,1.813,0.734,0.709,0.872,2.116,1.762,1.03,3.592,0.436,1.827,2.445,7.273
2023-05-15,2.472,2.259,3.062,0.765,0.753,91.999,11.852,8.346,0.752,1.482,1.106,0.639,2.242,2.22,4.365,0.847,9.957,62.06,6.821,4.078,19.662,3.187,4.885,2.6,1.819,0.749,0.714,0.868,2.056,1.767,1.031,3.599,0.429,1.824,2.352,7.222
2023-05-16,2.556,2.283,2.952,0.774,0.741,89.768,11.602,8.2,0.736,1.469,1.089,0.632,2.221,2.218,4.392,0.846,10.054,60.383,6.871,4.059,19.912,3.155,4.696,2.486,1.857,0.733,0.704,0.838,2.04,1.745,1.024,3.651,0.415,1.773,2.347,7.408
2023-05-17,2.572,2.23,3.004,0.795,0.738,90.166,11.801,8.045,0.725,1.46,1.091,0.629,2.245,2.231,4.362,0.843,10.141,59.171,6.784,4.012,19.338,3.157,4.905,2.436,1.818,0.717,0.683,0.835,2.036,1.745,1.001,3.736,0.408,1.755,2.394,7.122
2023-05-18,2.586,2.242,3.053,0.804,0.73,91.021,11.855,8.149,0.703,1.447,1.079,0.629,2.261,2.263,4.432,0.838,9.98,59.5,6.686,4.134,19.461,3.142,4.981,2.602,1.823,0.711,0.674,0.826,2.023,1.763,0.995,3.648,0.402,1.791,2.38,7.337
2023-05-19,2.589,2.263,3.088,0.794,0.732,89.082,11.786,8.368,0.708,1.431,1.08,0.621,2.303,2.277,4.404,0.839,10.153,58.675,6.728,4.223,18.483,3.158,5.066,2.624,1.852,0.712,0.664,0.828,1.995,1.759,0.992,3.709,0.386,1.764,2.431,7.395
2023-05-20,2.539,2.277,3.111,0.79,0.726,92.219,11.912,8.054,0.703,1.421,1.085,0.617,2.283,2.27,4.361,0.843,10.116,59.466,6.83,4.303,18.952,3.174,5.136,2.579,1.881,0.71,0.661,0.815,1.967,1.727,0.997,3.753,0.377,1.775,2.457,7.494
2023-05-21,2.51,2.241,3.123,0.79,0.712,91.114,11.522,7.936,0.702,1.38,1.073,0.613,2.254,2.259,4.429,0.817,10.368,61.814,6.831,4.362,19.176,3.157,5.013,2.477,1.815,0.697,0.656,0.789,1.933,1.713,1.007,3.884,0.369,1.72,2.374,7.172
2023-05-22,2.504,2.243,3.057,0.78,0.694,91.187,11.598,7.954,0.681,1.362,1.068,0.601,2.248,2.304,4.482,0.821,9.871,60.133,6.816,4.362,19.804,3.052,4.772,2.583,1.824,0.679,0.646,0.765,1.908,1.706,1.002,3.751,0.353,1.705,2.357,7.265
2023-05-23,2.533,2.265,3.065,0.769,0.681,89.136,11.867,8.279,0.67,1.34,1.064,0.586,2.24,2.256,4.505,0.816,10.035,60.499,6.822,4.266,20.181,3.147,4.957,2.545,1.829,0.663,0.623,0.754,1.887,1.753,0.992,3.706,0.347,1.734,2.372,7.166
2023-05-24,2.533,2.283,3.004,0.767,0.682,90.196,11.596,8.396,0.655,1.337,1.067,0.583,2.244,2.287,4.551,0.814,10.032,60.282,6.843,4.268,19.858,3.1,4.893,2.621,1.847,0.659,0.61,0.748,1.89,1.749,0.973,3.798,0.344,1.759,2.429,7.151
2023-05-25,2.539,2.335,3.091,0.778,0.683,93.028,11.686,8.413,0.655,1.383,1.062,0.613,2.319,2.335,4.633,0.813,10.425,61.891,6.948,4.112,19.649,3.179,4.891,2.682,1.842,0.672,0.612,0.753,1.909,1.772,0.986,3.878,0.376,1.756,2.382,7.265
2023-05-26,2.582,2.384,3.066,0.798,0.7,91.721,11.957,8.362,0.674,1.431,1.075,0.639,2.374,2.355,4.793,0.826,10.417,62.62,7.09,4.297,20.056,3.197,4.967,2.611,1.879,0.697,0.633,0.778,1.931,1.757,0.999,3.938,0.382,1.823,2.424,7.045
2023-05-27,2.626,2.375,3.17,0.811,0.734,93.343,11.602,8.477,0.705,1.463,1.069,0.643,2.398,2.423,4.855,0.844,10.169,62.72,7.214,4.328,20.032,3.278,5.011,2.647,1.909,0.708,0.661,0.799,1.955,1.777,1.021,3.987,0.378,1.835,2.455,7.432
2023-05-28,2.638,2.339,3.153,0.819,0.753,94.245,12.11,8.543,0.701,1.456,1.07,0.65,2.401,2.438,4.864,0.858,10.359,62.912,7.196,4.326,19.628,3.281,5.12,2.68,1.914,0.714,0.664,0.795,1.944,1.797,1.014,4.066,0.377,1.845,2.472,7.165
2023-05-29,2.661,2.411,3.117,0.837,0.761,93.677,12.376,8.613,0.707,1.469,1.069,0.651,2.439,2.453,4.887,0.871,10.331,63.743,7.158,4.361,19.722,3.37,5.229,2.707,1.936,0.712,0.672,0.793,1.953,1.891,1.026,4.027,0.39,1.852,2.493,7.236
2023-05-30,2.704,2.463,3.109,0.881,0.767,95.181,11.833,8.724,0.712,1.453,1.068,0.652,2.466,2.482,4.897,0.882,10.251,63.621,7.199,4.448,20.216,3.343,5.107,2.76,1.944,0.735,0.683,0.783,1.949,1.922,1.037,4.018,0.399,1.838,2.482,7.347
2023-05-31,2.727,2.393,3.168,0.906,0.778,96.533,11.837,8.582,0.713,1.482,1.087,0.657,2.507,2.479,4.963,0.876,10.341,63.619,7.091,4.168,20.618,3.363,5.212,2.729,1.966,0.745,0.679,0.798,1.958,1.902,1.055,4.261,0.401,1.902,2.531,7.133
2023-06-01,2.77,2.523,3.187,0.926,0.792,96.869,12.511,8.932,0.725,1.519,1.085,0.676,2.473,2.49,5.062,0.884,10.507,65.562,7.121,4.415,21.854,3.374,5.219,2.722,2.021,0.769,0.696,0.819,2.0,1.991,1.105,4.517,0.401,1.941,2.55,7.402
2023-06-02,2.796,2.545,3.235,0.94,0.81,98.604,13.063,8.733,0.739,1.546,1.109,0.688,2.511,2.498,5.075,0.912,10.783,65.302,7.296,4.459,21.952,3.398,5.209,2.803,2.057,0.793,0.739,0.825,2.013,2.068,1.128,4.444,0.403,1.984,2.499,7.54
2023-06-03,2.859,2.644,3.231,0.957,0.83,98.341,13.143,8.99,0.787,1.531,1.134,0.705,2.548,2.539,5.19,0.975,10.765,68.14,7.372,4.535,21.868,3.516,5.664,2.935,2.065,0.816,0.757,0.828,2.004,2.171,1.14,4.459,0.413,1.983,2.552,7.755
2023-06-04,2.85,2.645,3.296,0.961,0.833,98.257,13.219,8.93,0.802,1.508,1.157,0.708,2.578,2.564,5.297,0.976,11.071,67.579,7.32,4.59,20.917,3.486,5.695,2.897,2.083,0.834,0.777,0.823,1.998,2.193,1.132,4.587,0.423,1.953,2.545,7.73
2023-06-05,2.821,2.649,3.268,0.957,0.82,98.012,13.044,8.973,0.8,1.511,1.151,0.698,2.606,2.559,5.343,0.953,10.882,67.832,7.353,4.583,21.737,3.579,5.701,2.801,2.075,0.811,0.757,0.813,1.956,2.115,1.126,4.709,0.419,1.95,2.506,7.141
2023-06-06,2.828,2.607,3.34,0.96,0.817,96.896,13.135,8.942,0.8,1.505,1.187,0.689,2.587,2.556,5.499,0.954,11.12,67.222,7.337,4.536,21.579,3.583,5.679,3.007,2.072,0.79,0.746,0.808,1.926,2.159,1.158,4.731,0.423,1.958,2.518,7.547
2023-06-07,2.813,2.616,3.312,0.95,0.811,95.875,12.822,8.8,0.797,1.522,1.198,0.681,2.613,2.593,5.544,0.965,11.068,66.159,7.319,4.497,22.258,3.608,5.549,2.893,2.123,0.786,0.755,0.801,1.91,2.134,1.154,4.674,0.414,1.976,2.548,7.664
2023-06-08,2.825,2.64,3.312,0.939,0.823,98.531,12.919,9.191,0.799,1.53,1.19,0.684,2.64,2.651,5.559,0.965,11.14,67.3,7.498,4.536,22.866,3.61,5.79,2.888,2.156,0.79,0.76,0.799,1.923,2.17,1.158,4.606,0.406,2.022,2.629,7.577
2023-06-09,2.847,2.662,3.331,0.946,0.826,103.799,13.057,9.127,0.814,1.553,1.198,0.692,2.657,2.631,5.505,0.994,10.882,68.553,7.516,4.57,22.641,3.677,5.83,2.927,2.148,0.8,0.764,0.814,1.965,2.192,1.189,4.564,0.41,2.026,2.614,7.482
2023-06-10,2.91,2.678,3.363,1.077,0.884,104.633,13.739,9.657,0.846,1.678,1.221,0.789,2.713,2.725,5.767,1.01,10.834,70.609,7.473,4.586,22.594,3.645,5.972,3.041,2.205,0.865,0.831,0.949,2.142,2.248,1.223,4.646,0.556,2.09,2.685,7.633
2023-06-11,2.868,2.66,3.384,1.004,0.893,104.348,13.595,9.779,0.844,1.691,1.213,0.774,2.682,2.704,5.827,1.011,11.139,71.151,7.543,4.583,22.722,3.59,6.083,3.004,2.235,0.844,0.799,0.941,2.144,2.189,1.206,4.771,0.502,2.055,2.671,7.909
2023-06-12,2.855,2.617,3.416,1.001,0.887,104.577,13.182,10.033,0.845,1.777,1.212,0.762,2.744,2.677,5.787,1.002,11.378,71.004,7.369,4.599,22.44,3.582,6.088,2.992,2.234,0.85,0.799,0.936,2.146,2.22,1.191,4.905,0.491,2.066,2.678,7.698
2023-06-13,2.856,2.596,3.457,1.044,0.897,104.04,13.994,9.925,0.851,1.823,1.211,0.797,2.764,2.692,5.678,1.006,11.088,71.181,7.44,4.546,22.517,3.406,5.74,2.975,2.271,0.859,0.809,0.973,2.172,2.268,1.214,4.957,0.524,2.063,2.722,7.719
2023-06-14,2.814,2.592,3.192,1.076,0.901,100.517,13.661,10.07,0.863,1.688,1.225,0.761,2.676,2.662,5.688,1.009,11.221,72.463,7.483,4.53,23.145,3.657,5.9,2.866,2.279,0.863,0.807,0.907,2.041,2.266,1.209,4.785,0.518,2.055,2.723,7.698
2023-06-15,2.846,2.617,3.387,1.092,0.893,105.58,13.375,10.337,0.867,1.599,1.227,0.75,2.674,2.649,5.628,1.029,11.271,69.388,7.403,4.215,23.305,3.678,5.911,2.927,2.256,0.856,0.806,0.881,1.967,2.226,1.172,4.885,0.501,2.065,2.727,7.879
2023-06-16,2.894,2.656,3.402,1.081,0.893,108.691,13.898,10.642,0.871,1.644,1.259,0.759,2.66,2.696,5.688,1.041,11.743,71.906,7.508,4.569,24.967,3.728,5.882,2.857,2.284,0.86,0.814,0.884,2.022,2.268,1.21,4.881,0.497,2.058,2.731,7.772
2023-06-17,2.872,2.662,3.456,1.062,0.892,111.024,14.512,10.584,0.858,1.673,1.239,0.778,2.648,2.669,5.784,1.047,11.725,72.254,7.538,4.586,26.031,3.629,5.989,2.946,2.265,0.873,0.816,0.904,2.106,2.275,1.222,4.929,0.495,2.025,2.764,7.844
2023-06-18,2.863,2.613,3.54,1.056,0.877,111.229,14.725,10.5,0.85,1.686,1.259,0.772,2.653,2.619,5.81,1.039,11.739,72.185,7.487,4.571,25.74,3.754,5.997,2.968,2.26,0.865,0.81,0.905,2.114,2.27,1.228,4.934,0.489,1.994,2.713,8.109
2023-06-19,2.822,2.633,3.468,1.041,0.866,113.314,15.045,10.792,0.839,1.684,1.249,0.759,2.64,2.643,5.768,1.037,11.684,71.216,7.402,4.58,24.627,3.722,5.963,2.937,2.281,0.844,0.797,0.897,2.083,2.176,1.211,4.921,0.495,1.987,2.7,8.201
2023-06-20,2.686,2.513,3.408,1.025,0.849,112.212,15.427,10.655,0.826,1.646,1.206,0.754,2.505,2.511,5.645,0.994,11.673,72.616,7.251,4.485,24.549,3.777,5.777,2.942,2.235,0.821,0.786,0.892,2.019,2.184,1.207,4.889,0.495,1.972,2.567,7.87
2023-06-21,2.796,2.544,3.325,1.006,0.832,110.386,14.622,9.88,0.809,1.522,1.191,0.699,2.531,2.521,5.536,0.981,11.513,69.855,7.242,4.525,24.397,3.708,5.839,2.948,2.228,0.81,0.754,0.829,1.947,2.207,1.177,4.802,0.463,1.962,2.624,7.841
2023-06-22,2.749,2.518,3.248,0.996,0.832,106.011,14.23,10.135,0.799,1.446,1.195,0.675,2.601,2.544,5.513,0.971,11.285,69.885,7.17,4.524,24.232,3.687,5.708,2.959,2.294,0.802,0.755,0.798,1.886,2.204,1.15,4.842,0.432,1.924,2.589,7.808
2023-06-23,2.768,2.49,3.229,0.932,0.786,110.423,13.744,9.444,0.756,1.42,1.089,0.645,2.544,2.51,5.484,0.943,11.286,66.421,7.088,4.434,23.621,3.586,5.281,2.77,2.178,0.784,0.7,0.763,1.846,2.117,1.1,4.599,0.417,1.883,2.543,7.985
2023-06-24,2.778,2.52,3.171,0.94,0.781,110.501,13.801,9.29,0.766,1.439,1.109,0.663,2.54,2.459,5.364,0.952,11.353,69.326,7.09,4.508,23.99,3.465,5.293,2.743,2.233,0.788,0.699,0.763,1.828,2.124,1.124,4.481,0.425,1.846,2.55,7.882
2023-06-25,2.723,2.493,3.143,0.946,0.767,108.399,13.581,9.363,0.765,1.487,1.093,0.676,2.532,2.46,5.322,0.918,10.938,71.053,7.009,4.513,24.257,3.483,5.428,2.705,2.233,0.789,0.706,0.775,1.839,2.076,1.079,4.334,0.432,1.853,2.515,7.623
2023-06-26,2.689,2.495,3.157,0.951,0.756,105.48,13.488,9.655,0.761,1.509,1.085,0.675,2.511,2.46,5.302,0.922,10.926,69.174,7.044,4.356,24.458,3.558,5.477,2.833,2.186,0.755,0.685,0.767,1.808,2.069,1.078,4.334,0.438,1.834,2.475,7.881
2023-06-27,2.732,2.458,3.111,0.949,0.758,104.839,13.627,10.337,0.736,1.527,1.082,0.68,2.557,2.459,5.34,0.902,11.091,69.467,6.939,4.324,23.856,3.509,5.384,2.69,2.181,0.739,0.677,0.755,1.785,2.058,1.053,4.428,0.425,1.777,2.455,7.877
2023-06-28,2.699,2.436,3.117,0.917,0.754,101.588,12.535,9.328,0.715,1.414,1.045,0.646,2.542,2.508,5.362,0.886,10.792,66.666,6.946,4.381,23.892,3.508,5.313,2.712,2.165,0.735,0.672,0.724,1.635,2.021,1.044,4.492,0.408,1.775,2.424,7.516
2023-06-29,2.61,2.392,3.032,0.904,0.738,96.518,12.757,9.125,0.693,1.331,1.01,0.616,2.429,2.404,5.273,0.862,10.588,64.353,6.778,4.047,23.723,3.445,5.166,2.696,2.11,0.695,0.643,0.654,1.461,1.916,1.003,4.433,0.391,1.698,2.33,7.375
2023-06-30,2.492,2.214,2.94,0.85,0.713,96.971,12.633,8.885,0.657,1.269,0.958,0.588,2.278,2.264,5.042,0.82,9.85,64.923,6.453,4.048,22.788,3.312,4.861,2.583,2.017,0.658,0.62,0.599,1.427,1.782,0.954,4.271,0.379,1.645,2.241,7.368
2023-07-01,2.564,2.268,2.943,0.803,0.735,99.72,12.665,8.577,0.672,1.28,0.984,0.598,2.277,2.307,4.948,0.82,10.3,65.897,6.491,4.198,22.692,3.301,4.827,2.712,2.016,0.67,0.619,0.604,1.459,1.789,0.983,4.28,0.372,1.631,2.243,7.407
2023-07-02,2.536,2.181,2.94,0.793,0.714,99.221,13.283,8.319,0.655,1.266,0.941,0.596,2.251,2.228,5.031,0.805,9.789,65.159,6.423,4.094,22.931,3.236,4.564,2.64,2.027,0.672,0.62,0.607,1.44,1.761,0.929,4.179,0.381,1.595,2.223,7.001
2023-07-03,2.535,2.166,2.99,0.822,0.688,100.721,12.723,8.725,0.637,1.28,0.946,0.597,2.22,2.231,4.963,0.802,9.932,66.248,6.38,4.103,22.826,3.228,4.86,2.52,1.981,0.655,0.626,0.639,1.413,1.799,0.934,4.015,0.38,1.606,2.286,6.967
2023-07-04,2.49,2.193,3.041,0.847,0.705,98.962,12.776,8.702,0.643,1.303,0.97,0.629,2.236,2.241,4.958,0.802,10.391,66.82,6.346,4.13,23.435,3.137,4.854,2.453,1.965,0.674,0.642,0.665,1.455,1.841,0.925,4.152,0.393,1.65,2.22,6.998
2023-07-05,2.457,2.203,2.974,0.837,0.698,97.581,12.236,8.667,0.659,1.228,0.946,0.62,2.217,2.229,4.934,0.785,10.164,64.617,6.416,4.108,23.024,3.099,4.632,2.468,2.035,0.673,0.642,0.636,1.363,1.862,0.919,4.066,0.39,1.629,2.229,7.056
2023-07-06,2.517,2.172,2.906,0.803,0.704,97.287,12.844,8.834,0.656,1.171,0.941,0.602,2.208,2.262,4.925,0.779,10.15,64.069,6.477,3.997,23.457,3.075,4.8,2.574,1.989,0.658,0.62,0.593,1.266,1.956,0.912,4.181,0.373,1.657,2.232,6.71
2023-07-07,2.493,2.195,2.94,0.778,0.696,100.157,13.389,8.971,0.664,1.224,0.944,0.603,2.231,2.253,4.917,0.782,10.285,63.936,6.494,3.946,24.237,3.213,4.683,2.59,1.992,0.667,0.629,0.59,1.299,2.105,0.957,4.18,0.377,1.643,2.347,6.961
2023-07-08,2.54,2.154,3.008,0.767,0.707,102.998,12.854,8.943,0.667,1.278,0.967,0.614,2.259,2.299,4.924,0.79,10.282,64.807,6.58,3.932,24.688,3.226,4.803,2.648,2.007,0.67,0.636,0.603,1.363,2.121,0.962,4.167,0.379,1.664,2.368,7.062
2023-07-09,2.471,2.135,2.999,0.767,0.699,99.696,13.096,8.781,0.658,1.279,0.979,0.606,2.218,2.225,4.884,0.775,10.265,63.874,6.367,3.966,25.026,3.233,4.838,2.71,1.996,0.671,0.623,0.602,1.405,2.093,0.992,4.163,0.38,1.637,2.319,7.248
2023-07-10,2.444,2.171,2.967,0.752,0.702,100.041,13.295,8.922,0.666,1.295,0.998,0.606,2.248,2.252,4.85,0.789,10.286,63.609,6.354,3.886,24.821,3.187,4.785,2.691,1.968,0.666,0.614,0.601,1.442,2.082,0.982,4.169,0.38,1.633,2.32,7.334
2023-07-11,2.459,2.158,2.859,0.75,0.682,102.297,13.477,9.199,0.665,1.322,1.017,0.615,2.266,2.256,4.82,0.777,10.016,64.216,6.388,4.078,25.379,3.203,4.713,2.585,1.962,0.671,0.621,0.618,1.501,2.02,0.981,4.11,0.383,1.618,2.274,7.562
2023-07-12,2.472,2.145,2.84,0.765,0.681,96.308,12.842,9.29,0.668,1.246,1.005,0.589,2.226,2.215,4.74,0.79,9.925,60.233,6.433,4.02,23.82,3.243,4.63,2.487,1.973,0.672,0.612,0.582,1.409,1.979,1.002,4.118,0.369,1.626,2.249,7.366
2023-07-13,2.502,2.211,2.872,0.74,0.679,99.614,12.961,9.053,0.666,1.243,1.012,0.582,2.238,2.261,4.62,0.799,9.949,62.738,6.463,3.664,22.776,3.231,4.62,2.599,1.991,0.677,0.611,0.554,1.341,2.045,0.987,4.108,0.363,1.607,2.263,7.001
2023-07-14,2.666,2.297,3.077,0.757,0.712,101.122,13.267,9.43,0.699,1.335,1.093,0.619,2.292,2.38,4.875,0.831,10.693,63.292,6.971,4.128,24.196,3.495,4.909,2.695,2.088,0.708,0.641,0.585,1.407,2.116,1.022,4.252,0.364,1.749,2.391,7.428
2023-07-15,2.714,2.379,3.152,0.797,0.749,103.35,13.667,9.39,0.765,1.417,1.104,0.659,2.353,2.374,4.864,0.877,10.546,64.717,7.145,4.283,24.924,3.581,5.12,2.767,2.159,0.742,0.681,0.619,1.456,2.181,1.076,4.468,0.369,1.801,2.412,7.716
2023-07-16,2.778,2.426,3.129,0.795,0.781,103.363,14.271,9.449,0.775,1.452,1.071,0.664,2.373,2.424,4.851,0.912,10.468,63.892,7.057,4.584,26.425,3.652,5.217,2.885,2.129,0.766,0.694,0.636,1.47,2.211,1.074,4.466,0.383,1.825,2.44,7.681
2023-07-17,2.845,2.438,3.125,0.783,0.78,105.28,14.258,9.351,0.782,1.481,1.108,0.671,2.428,2.404,4.873,0.933,10.805,65.49,7.079,4.594,26.377,3.613,5.421,2.85,2.113,0.756,0.695,0.649,1.483,2.216,1.061,4.256,0.389,1.812,2.412,7.789
2023-07-18,2.885,2.428,3.186,0.795,0.764,102.533,14.506,9.166,0.769,1.499,1.125,0.677,2.453,2.47,4.831,0.917,10.666,66.722,7.197,4.068,26.05,3.649,5.454,2.883,2.137,0.743,0.703,0.651,1.497,2.194,1.07,4.394,0.395,1.784,2.482,7.703
