,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
129,★ Bowie Knife | Autotronic (Field-Tested),eb4b4b,8650ac,195.19,195.06,1,LOW_SALES_WEEK,29.0,12.0,51.0,177.0,678.0,ft,knife,bowie knife,covert,unusual,0,1
130,★ Bowie Knife | Autotronic (Minimal Wear),eb4b4b,8650ac,249.95,230.31,1,LOW_SALES_MONTH,12.0,5.0,26.0,72.0,277.0,mw,knife,bowie knife,covert,unusual,0,1
131,★ Bowie Knife | Autotronic (Well-Worn),eb4b4b,8650ac,225.0,199.4,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,4.0,10.0,44.0,ww,knife,bowie knife,covert,unusual,0,1
132,★ Bowie Knife | Black Laminate (Battle-Scarred),eb4b4b,8650ac,140.0,120.72,1,LOW_SALES_MONTH,20.0,3.0,16.0,62.0,228.0,bs,knife,bowie knife,covert,unusual,0,1
133,★ Bowie Knife | Black Laminate (Factory New),eb4b4b,8650ac,291.01,285.07,1,LOW_SALES_3PLUS_MONTHS,3.0,1.0,4.0,11.0,47.0,fn,knife,bowie knife,covert,unusual,0,1
134,★ Bowie Knife | Black Laminate (Field-Tested),eb4b4b,8650ac,143.75,131.2,1,LOW_SALES_WEEK,20.0,8.0,27.0,120.0,506.0,ft,knife,bowie knife,covert,unusual,0,1
135,★ Bowie Knife | Black Laminate (Minimal Wear),eb4b4b,8650ac,150.3,148.73,1,LOW_SALES_MONTH,21.0,2.0,21.0,79.0,361.0,mw,knife,bowie knife,covert,unusual,0,1
136,★ Bowie Knife | Black Laminate (Well-Worn),eb4b4b,8650ac,129.0,136.97,1,LOW_SALES_WEEK,27.0,7.0,35.0,118.0,440.0,ww,knife,bowie knife,covert,unusual,0,1
137,★ Bowie Knife | Blue Steel (Battle-Scarred),eb4b4b,8650ac,185.0,138.82,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,3.0,7.0,50.0,bs,knife,bowie knife,covert,unusual,0,1
138,★ Bowie Knife | Blue Steel (Factory New),eb4b4b,8650ac,314.18,224.78,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,1.0,1.0,4.0,fn,knife,bowie knife,covert,unusual,0,1
139,★ Bowie Knife | Blue Steel (Field-Tested),eb4b4b,8650ac,180.51,189.96,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,9.0,23.0,125.0,ft,knife,bowie knife,covert,unusual,0,1
140,★ Bowie Knife | Blue Steel (Minimal Wear),eb4b4b,8650ac,206.24,183.75,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,3.0,15.0,94.0,mw,knife,bowie knife,covert,unusual,0,1
141,★ Bowie Knife | Blue Steel (Well-Worn),eb4b4b,8650ac,169.11,145.48,1,LOW_SALES_3PLUS_MONTHS,7.0,4.0,8.0,24.0,107.0,ww,knife,bowie knife,covert,unusual,0,1
142,★ Bowie Knife | Boreal Forest (Battle-Scarred),eb4b4b,8650ac,116.22,114.33,1,LOW_SALES_3PLUS_MONTHS,8.0,2.0,8.0,22.0,83.0,bs,knife,bowie knife,covert,unusual,0,1
143,★ Bowie Knife | Boreal Forest (Factory New),eb4b4b,8650ac,272.68,254.12,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,4.0,fn,knife,bowie knife,covert,unusual,0,1
144,★ Bowie Knife | Boreal Forest (Field-Tested),eb4b4b,8650ac,118.03,115.68,1,LOW_SALES_MONTH,22.0,2.0,16.0,57.0,233.0,ft,knife,bowie knife,covert,unusual,0,1
145,★ Bowie Knife | Boreal Forest (Minimal Wear),eb4b4b,8650ac,128.91,128.01,1,LOW_SALES_3PLUS_MONTHS,13.0,0.0,3.0,13.0,70.0,mw,knife,bowie knife,covert,unusual,0,1
146,★ Bowie Knife | Boreal Forest (Well-Worn),eb4b4b,8650ac,113.54,109.72,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,4.0,8.0,35.0,ww,knife,bowie knife,covert,unusual,0,1
147,★ Bowie Knife | Bright Water (Battle-Scarred),eb4b4b,8650ac,148.12,104.59,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,6.0,12.0,59.0,bs,knife,bowie knife,covert,unusual,0,1
148,★ Bowie Knife | Bright Water (Factory New),eb4b4b,8650ac,160.0,157.51,1,LOW_SALES_MONTH,22.0,7.0,21.0,73.0,285.0,fn,knife,bowie knife,covert,unusual,0,1
149,★ Bowie Knife | Bright Water (Field-Tested),eb4b4b,8650ac,136.33,123.63,1,LOW_SALES_WEEK,18.0,7.0,41.0,166.0,654.0,ft,knife,bowie knife,covert,unusual,0,1
150,★ Bowie Knife | Bright Water (Minimal Wear),eb4b4b,8650ac,150.9,130.42,1,LOW_SALES_WEEK,12.0,1.0,24.0,88.0,338.0,mw,knife,bowie knife,covert,unusual,0,1
151,★ Bowie Knife | Bright Water (Well-Worn),eb4b4b,8650ac,145.77,110.4,1,LOW_SALES_3PLUS_MONTHS,6.0,2.0,5.0,21.0,89.0,ww,knife,bowie knife,covert,unusual,0,1
152,★ Bowie Knife | Case Hardened (Battle-Scarred),eb4b4b,8650ac,296.37,205.87,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,3.0,11.0,60.0,bs,knife,bowie knife,covert,unusual,0,1
153,★ Bowie Knife | Case Hardened (Factory New),eb4b4b,8650ac,1077.8,481.96,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,4.0,fn,knife,bowie knife,covert,unusual,0,1
154,★ Bowie Knife | Case Hardened (Field-Tested),eb4b4b,8650ac,298.74,270.25,1,LOW_SALES_3PLUS_MONTHS,9.0,2.0,8.0,16.0,77.0,ft,knife,bowie knife,covert,unusual,0,1
155,★ Bowie Knife | Case Hardened (Minimal Wear),eb4b4b,8650ac,322.0,312.46,1,LOW_SALES_3PLUS_MONTHS,12.0,3.0,6.0,23.0,79.0,mw,knife,bowie knife,covert,unusual,0,1
156,★ Bowie Knife | Case Hardened (Well-Worn),eb4b4b,8650ac,254.35,236.29,1,LOW_SALES_3PLUS_MONTHS,12.0,2.0,6.0,19.0,82.0,ww,knife,bowie knife,covert,unusual,0,1
157,★ Bowie Knife | Crimson Web (Battle-Scarred),eb4b4b,8650ac,253.29,220.95,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,2.0,6.0,31.0,bs,knife,bowie knife,covert,unusual,0,1
158,★ Bowie Knife | Crimson Web (Factory New),eb4b4b,8650ac,812.09,1296.05,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,bowie knife,covert,unusual,0,1
159,★ Bowie Knife | Crimson Web (Field-Tested),eb4b4b,8650ac,215.24,219.0,1,LOW_SALES_3PLUS_MONTHS,8.0,2.0,11.0,30.0,146.0,ft,knife,bowie knife,covert,unusual,0,1
160,★ Bowie Knife | Crimson Web (Minimal Wear),eb4b4b,8650ac,401.14,312.92,1,LOW_SALES_3PLUS_MONTHS,5.0,1.0,3.0,11.0,33.0,mw,knife,bowie knife,covert,unusual,0,1
161,★ Bowie Knife | Crimson Web (Well-Worn),eb4b4b,8650ac,266.68,216.77,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,2.0,9.0,22.0,ww,knife,bowie knife,covert,unusual,0,1
162,★ Bowie Knife | Damascus Steel (Battle-Scarred),eb4b4b,8650ac,210.71,176.51,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,8.0,31.0,bs,knife,bowie knife,covert,unusual,0,1
163,★ Bowie Knife | Damascus Steel (Factory New),eb4b4b,8650ac,198.0,180.0,1,LOW_SALES_MONTH,26.0,3.0,20.0,65.0,216.0,fn,knife,bowie knife,covert,unusual,0,1
164,★ Bowie Knife | Damascus Steel (Field-Tested),eb4b4b,8650ac,176.01,170.86,1,LOW_SALES_WEEK,16.0,9.0,28.0,95.0,470.0,ft,knife,bowie knife,covert,unusual,0,1
165,★ Bowie Knife | Damascus Steel (Minimal Wear),eb4b4b,8650ac,194.21,194.2,1,LOW_SALES_MONTH,17.0,4.0,11.0,41.0,253.0,mw,knife,bowie knife,covert,unusual,0,1
166,★ Bowie Knife | Damascus Steel (Well-Worn),eb4b4b,8650ac,168.43,152.09,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,0.0,14.0,59.0,ww,knife,bowie knife,covert,unusual,0,1
167,★ Bowie Knife | Doppler (Factory New),eb4b4b,8650ac,499.11,487.41,1,LOW_SALES_WEEK,68.0,7.0,30.0,105.0,494.0,fn,knife,bowie knife,covert,unusual,0,1
168,★ Bowie Knife | Doppler (Minimal Wear),eb4b4b,8650ac,646.39,625.0,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,1.0,3.0,27.0,mw,knife,bowie knife,covert,unusual,0,1
169,★ Bowie Knife | Fade (Factory New),eb4b4b,8650ac,510.0,509.99,1,LOW_SALES_3PLUS_MONTHS,14.0,2.0,10.0,34.0,157.0,fn,knife,bowie knife,covert,unusual,0,1
170,★ Bowie Knife | Fade (Minimal Wear),eb4b4b,8650ac,478.24,611.83,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,7.0,mw,knife,bowie knife,covert,unusual,0,1
171,★ Bowie Knife | Forest DDPAT (Battle-Scarred),eb4b4b,8650ac,119.45,116.13,1,LOW_SALES_3PLUS_MONTHS,9.0,1.0,5.0,28.0,87.0,bs,knife,bowie knife,covert,unusual,0,1
172,★ Bowie Knife | Forest DDPAT (Factory New),,8650ac,187.0,243.52,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,bowie knife,covert,unusual,0,1
173,★ Bowie Knife | Forest DDPAT (Field-Tested),eb4b4b,8650ac,113.99,100.71,1,LOW_SALES_MONTH,14.0,2.0,16.0,64.0,288.0,ft,knife,bowie knife,covert,unusual,0,1
174,★ Bowie Knife | Forest DDPAT (Minimal Wear),eb4b4b,8650ac,166.81,108.3,1,LOW_SALES_3PLUS_MONTHS,6.0,1.0,6.0,14.0,61.0,mw,knife,bowie knife,covert,unusual,0,1
175,★ Bowie Knife | Forest DDPAT (Well-Worn),eb4b4b,8650ac,111.05,91.76,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,2.0,10.0,36.0,ww,knife,bowie knife,covert,unusual,0,1
176,★ Bowie Knife | Freehand (Battle-Scarred),eb4b4b,8650ac,222.0,141.46,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,10.0,31.0,bs,knife,bowie knife,covert,unusual,0,1
177,★ Bowie Knife | Freehand (Factory New),eb4b4b,8650ac,200.19,203.81,1,LOW_SALES_MONTH,16.0,5.0,21.0,81.0,352.0,fn,knife,bowie knife,covert,unusual,0,1
178,★ Bowie Knife | Freehand (Field-Tested),eb4b4b,8650ac,154.99,150.01,1,LOW_SALES_WEEK,18.0,7.0,38.0,143.0,593.0,ft,knife,bowie knife,covert,unusual,0,1
179,★ Bowie Knife | Freehand (Minimal Wear),eb4b4b,8650ac,170.0,155.04,1,LOW_SALES_MONTH,17.0,6.0,31.0,101.0,371.0,mw,knife,bowie knife,covert,unusual,0,1
180,★ Bowie Knife | Freehand (Well-Worn),eb4b4b,8650ac,154.98,126.81,1,LOW_SALES_3PLUS_MONTHS,7.0,3.0,11.0,27.0,87.0,ww,knife,bowie knife,covert,unusual,0,1
181,★ Bowie Knife | Gamma Doppler (Factory New),eb4b4b,8650ac,529.19,416.58,1,LOW_SALES_WEEK,50.0,9.0,45.0,170.0,675.0,fn,knife,bowie knife,covert,unusual,0,1
182,★ Bowie Knife | Gamma Doppler (Minimal Wear),eb4b4b,8650ac,575.0,575.84,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,3.0,4.0,25.0,mw,knife,bowie knife,covert,unusual,0,1
183,★ Bowie Knife | Lore (Battle-Scarred),eb4b4b,8650ac,178.45,190.0,1,LOW_SALES_MONTH,19.0,7.0,18.0,74.0,301.0,bs,knife,bowie knife,covert,unusual,0,1
184,★ Bowie Knife | Lore (Factory New),eb4b4b,8650ac,817.21,599.75,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,2.0,9.0,23.0,fn,knife,bowie knife,covert,unusual,0,1
185,★ Bowie Knife | Lore (Field-Tested),eb4b4b,8650ac,246.59,194.01,1,LOW_SALES_MONTH,26.0,7.0,21.0,81.0,328.0,ft,knife,bowie knife,covert,unusual,0,1
186,★ Bowie Knife | Lore (Minimal Wear),eb4b4b,8650ac,280.0,290.65,1,LOW_SALES_MONTH,13.0,5.0,22.0,64.0,234.0,mw,knife,bowie knife,covert,unusual,0,1
187,★ Bowie Knife | Lore (Well-Worn),eb4b4b,8650ac,215.56,215.56,1,LOW_SALES_MONTH,18.0,9.0,25.0,82.0,337.0,ww,knife,bowie knife,covert,unusual,0,1
188,★ Bowie Knife | Marble Fade (Factory New),eb4b4b,8650ac,373.0,358.03,1,LOW_SALES_WEEK,39.0,12.0,48.0,160.0,649.0,fn,knife,bowie knife,covert,unusual,0,1
189,★ Bowie Knife | Marble Fade (Minimal Wear),eb4b4b,8650ac,489.57,378.16,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,2.0,8.0,29.0,mw,knife,bowie knife,covert,unusual,0,1
190,★ Bowie Knife | Night (Battle-Scarred),eb4b4b,8650ac,120.0,116.88,1,LOW_SALES_3PLUS_MONTHS,8.0,1.0,13.0,22.0,68.0,bs,knife,bowie knife,covert,unusual,0,1
191,★ Bowie Knife | Night (Factory New),eb4b4b,8650ac,333.69,374.77,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,3.0,fn,knife,bowie knife,covert,unusual,0,1
192,★ Bowie Knife | Night (Field-Tested),eb4b4b,8650ac,139.05,130.01,1,LOW_SALES_MONTH,22.0,2.0,6.0,51.0,283.0,ft,knife,bowie knife,covert,unusual,0,1
193,★ Bowie Knife | Night (Minimal Wear),eb4b4b,8650ac,195.29,200.01,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,0.0,13.0,73.0,mw,knife,bowie knife,covert,unusual,0,1
194,★ Bowie Knife | Night (Well-Worn),eb4b4b,8650ac,144.87,111.55,1,LOW_SALES_3PLUS_MONTHS,5.0,3.0,5.0,12.0,63.0,ww,knife,bowie knife,covert,unusual,0,1
195,★ Bowie Knife | Rust Coat (Battle-Scarred),eb4b4b,8650ac,111.02,107.87,0,,48.0,16.0,77.0,281.0,1166.0,bs,knife,bowie knife,covert,unusual,0,1
196,★ Bowie Knife | Rust Coat (Well-Worn),eb4b4b,8650ac,132.07,133.0,1,LOW_SALES_3PLUS_MONTHS,7.0,2.0,4.0,15.0,71.0,ww,knife,bowie knife,covert,unusual,0,1
197,★ Bowie Knife | Safari Mesh (Battle-Scarred),eb4b4b,8650ac,115.0,110.01,1,LOW_SALES_3PLUS_MONTHS,8.0,6.0,13.0,22.0,64.0,bs,knife,bowie knife,covert,unusual,0,1
198,★ Bowie Knife | Safari Mesh (Factory New),eb4b4b,8650ac,146.01,321.26,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,bowie knife,covert,unusual,0,1
199,★ Bowie Knife | Safari Mesh (Field-Tested),eb4b4b,8650ac,107.55,98.05,1,LOW_SALES_MONTH,21.0,3.0,9.0,53.0,266.0,ft,knife,bowie knife,covert,unusual,0,1
200,★ Bowie Knife | Safari Mesh (Minimal Wear),eb4b4b,8650ac,128.62,104.02,1,LOW_SALES_3PLUS_MONTHS,10.0,2.0,9.0,17.0,70.0,mw,knife,bowie knife,covert,unusual,0,1
201,★ Bowie Knife | Safari Mesh (Well-Worn),eb4b4b,8650ac,120.32,99.86,1,LOW_SALES_3PLUS_MONTHS,6.0,1.0,4.0,16.0,50.0,ww,knife,bowie knife,covert,unusual,0,1
202,★ Bowie Knife | Scorched (Battle-Scarred),eb4b4b,8650ac,115.32,114.24,1,LOW_SALES_3PLUS_MONTHS,14.0,1.0,2.0,14.0,53.0,bs,knife,bowie knife,covert,unusual,0,1
203,★ Bowie Knife | Scorched (Factory New),,8650ac,121.99,235.01,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,5.0,fn,knife,bowie knife,covert,unusual,0,1
204,★ Bowie Knife | Scorched (Field-Tested),eb4b4b,8650ac,114.65,112.0,1,LOW_SALES_MONTH,19.0,3.0,16.0,81.0,301.0,ft,knife,bowie knife,covert,unusual,0,1
205,★ Bowie Knife | Scorched (Minimal Wear),eb4b4b,8650ac,157.56,151.31,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,1.0,12.0,47.0,mw,knife,bowie knife,covert,unusual,0,1
206,★ Bowie Knife | Scorched (Well-Worn),eb4b4b,8650ac,122.48,88.33,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,2.0,10.0,54.0,ww,knife,bowie knife,covert,unusual,0,1
207,★ Bowie Knife | Slaughter (Factory New),eb4b4b,8650ac,401.02,312.03,1,LOW_SALES_3PLUS_MONTHS,17.0,1.0,5.0,22.0,89.0,fn,knife,bowie knife,covert,unusual,0,1
208,★ Bowie Knife | Slaughter (Field-Tested),eb4b4b,8650ac,344.16,333.14,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,3.0,11.0,38.0,ft,knife,bowie knife,covert,unusual,0,1
209,★ Bowie Knife | Slaughter (Minimal Wear),eb4b4b,8650ac,322.23,371.83,1,LOW_SALES_MONTH,13.0,1.0,10.0,27.0,130.0,mw,knife,bowie knife,covert,unusual,0,1
210,★ Bowie Knife | Stained (Battle-Scarred),eb4b4b,8650ac,155.16,14.86,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,0.0,11.0,64.0,bs,knife,bowie knife,covert,unusual,0,1
211,★ Bowie Knife | Stained (Factory New),eb4b4b,8650ac,361.05,289.99,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,7.0,fn,knife,bowie knife,covert,unusual,0,1
212,★ Bowie Knife | Stained (Field-Tested),eb4b4b,8650ac,148.7,148.67,1,LOW_SALES_3PLUS_MONTHS,10.0,2.0,9.0,31.0,118.0,ft,knife,bowie knife,covert,unusual,0,1
213,★ Bowie Knife | Stained (Minimal Wear),eb4b4b,8650ac,171.55,151.61,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,7.0,22.0,85.0,mw,knife,bowie knife,covert,unusual,0,1
214,★ Bowie Knife | Stained (Well-Worn),eb4b4b,8650ac,145.4,145.39,1,LOW_SALES_3PLUS_MONTHS,10.0,4.0,10.0,24.0,113.0,ww,knife,bowie knife,covert,unusual,0,1
215,★ Bowie Knife | Tiger Tooth (Factory New),eb4b4b,8650ac,305.13,302.5,1,LOW_SALES_WEEK,47.0,9.0,51.0,166.0,768.0,fn,knife,bowie knife,covert,unusual,0,1
216,★ Bowie Knife | Tiger Tooth (Minimal Wear),eb4b4b,8650ac,333.52,343.55,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,3.0,6.0,32.0,mw,knife,bowie knife,covert,unusual,0,1
217,★ Bowie Knife | Ultraviolet (Battle-Scarred),eb4b4b,8650ac,121.85,120.0,1,LOW_SALES_MONTH,11.0,3.0,11.0,50.0,195.0,bs,knife,bowie knife,covert,unusual,0,1
218,★ Bowie Knife | Ultraviolet (Factory New),,8650ac,400.0,398.89,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,4.0,fn,knife,bowie knife,covert,unusual,0,1
219,★ Bowie Knife | Ultraviolet (Field-Tested),eb4b4b,8650ac,134.69,134.54,1,LOW_SALES_WEEK,46.0,1.0,32.0,169.0,716.0,ft,knife,bowie knife,covert,unusual,0,1
220,★ Bowie Knife | Ultraviolet (Minimal Wear),eb4b4b,8650ac,193.71,177.85,1,LOW_SALES_3PLUS_MONTHS,16.0,1.0,9.0,42.0,187.0,mw,knife,bowie knife,covert,unusual,0,1
221,★ Bowie Knife | Ultraviolet (Well-Worn),eb4b4b,8650ac,144.87,136.7,1,LOW_SALES_3PLUS_MONTHS,6.0,3.0,11.0,28.0,140.0,ww,knife,bowie knife,covert,unusual,0,1
222,★ Bowie Knife | Urban Masked (Battle-Scarred),eb4b4b,8650ac,120.91,99.61,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,5.0,14.0,60.0,bs,knife,bowie knife,covert,unusual,0,1
223,★ Bowie Knife | Urban Masked (Factory New),,8650ac,172.1,220.0,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,bowie knife,covert,unusual,0,1
224,★ Bowie Knife | Urban Masked (Field-Tested),eb4b4b,8650ac,116.1,109.75,1,LOW_SALES_MONTH,16.0,7.0,20.0,72.0,287.0,ft,knife,bowie knife,covert,unusual,0,1
225,★ Bowie Knife | Urban Masked (Minimal Wear),eb4b4b,8650ac,149.9,113.03,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,1.0,20.0,73.0,mw,knife,bowie knife,covert,unusual,0,1
226,★ Bowie Knife | Urban Masked (Well-Worn),,8650ac,117.48,112.79,1,LOW_SALES_3PLUS_MONTHS,8.0,1.0,5.0,12.0,45.0,ww,knife,bowie knife,covert,unusual,0,1
227,★ Broken Fang Gloves | Jade (Battle-Scarred),eb4b4b,8650ac,106.92,113.25,1,LOW_SALES_WEEK,12.0,4.0,38.0,120.0,506.0,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
228,★ Broken Fang Gloves | Jade (Factory New),eb4b4b,8650ac,1387.05,903.55,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,0.0,1.0,5.0,fn,gloves,broken fang gloves,extraordinary,unusual,0,1
229,★ Broken Fang Gloves | Jade (Field-Tested),eb4b4b,8650ac,123.93,127.38,0,,55.0,25.0,83.0,295.0,1366.0,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
230,★ Broken Fang Gloves | Jade (Minimal Wear),eb4b4b,8650ac,235.0,243.0,1,LOW_SALES_MONTH,26.0,4.0,22.0,62.0,247.0,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
231,★ Broken Fang Gloves | Jade (Well-Worn),eb4b4b,8650ac,123.62,109.42,1,LOW_SALES_MONTH,12.0,7.0,21.0,72.0,300.0,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
232,★ Broken Fang Gloves | Needle Point (Battle-Scarred),eb4b4b,8650ac,61.0,62.02,1,LOW_SALES_WEEK,25.0,10.0,48.0,223.0,875.0,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
233,★ Broken Fang Gloves | Needle Point (Factory New),eb4b4b,8650ac,429.56,371.59,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,10.0,fn,gloves,broken fang gloves,extraordinary,unusual,0,1
234,★ Broken Fang Gloves | Needle Point (Field-Tested),eb4b4b,8650ac,66.95,59.4,0,,72.0,40.0,176.0,590.0,2298.0,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
235,★ Broken Fang Gloves | Needle Point (Minimal Wear),eb4b4b,8650ac,99.15,86.22,1,LOW_SALES_MONTH,27.0,10.0,33.0,129.0,453.0,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
236,★ Broken Fang Gloves | Needle Point (Well-Worn),eb4b4b,8650ac,66.39,62.6,1,LOW_SALES_WEEK,12.0,9.0,35.0,118.0,469.0,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
237,★ Broken Fang Gloves | Unhinged (Battle-Scarred),eb4b4b,8650ac,68.03,62.51,1,LOW_SALES_WEEK,12.0,13.0,65.0,254.0,970.0,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
238,★ Broken Fang Gloves | Unhinged (Factory New),eb4b4b,8650ac,463.46,322.0,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,0.0,2.0,12.0,fn,gloves,broken fang gloves,extraordinary,unusual,0,1
239,★ Broken Fang Gloves | Unhinged (Field-Tested),eb4b4b,8650ac,74.35,70.9,0,,56.0,30.0,144.0,546.0,2457.0,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
240,★ Broken Fang Gloves | Unhinged (Minimal Wear),eb4b4b,8650ac,148.73,120.71,1,LOW_SALES_WEEK,17.0,8.0,33.0,136.0,526.0,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
241,★ Broken Fang Gloves | Unhinged (Well-Worn),eb4b4b,8650ac,73.23,75.11,1,LOW_SALES_WEEK,14.0,4.0,31.0,124.0,531.0,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
242,★ Broken Fang Gloves | Yellow-banded (Battle-Scarred),eb4b4b,8650ac,66.26,63.54,1,LOW_SALES_WEEK,26.0,10.0,57.0,215.0,823.0,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
243,★ Broken Fang Gloves | Yellow-banded (Factory New),eb4b4b,8650ac,729.07,839.03,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,4.0,fn,gloves,broken fang gloves,extraordinary,unusual,0,1
244,★ Broken Fang Gloves | Yellow-banded (Field-Tested),eb4b4b,8650ac,79.0,75.78,0,,70.0,26.0,116.0,451.0,1778.0,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
245,★ Broken Fang Gloves | Yellow-banded (Minimal Wear),eb4b4b,8650ac,149.0,132.62,1,LOW_SALES_MONTH,21.0,3.0,32.0,106.0,376.0,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
246,★ Broken Fang Gloves | Yellow-banded (Well-Worn),eb4b4b,8650ac,79.76,71.32,1,LOW_SALES_WEEK,16.0,3.0,20.0,87.0,358.0,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
247,★ Butterfly Knife,eb4b4b,8650ac,2000.0,1636.86,1,LOW_SALES_3PLUS_MONTHS,,0.0,1.0,5.0,33.0,,knife,butterfly knife,covert,unusual,0,1
248,★ Butterfly Knife | Autotronic (Battle-Scarred),eb4b4b,8650ac,1265.0,1085.33,1,LOW_SALES_3PLUS_MONTHS,3.0,1.0,2.0,10.0,32.0,bs,knife,butterfly knife,covert,unusual,0,1
249,★ Butterfly Knife | Autotronic (Factory New),eb4b4b,8650ac,2000.0,1753.59,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,butterfly knife,covert,unusual,0,1
250,★ Butterfly Knife | Autotronic (Field-Tested),eb4b4b,8650ac,1629.98,1445.02,1,LOW_SALES_3PLUS_MONTHS,4.0,2.0,7.0,23.0,101.0,ft,knife,butterfly knife,covert,unusual,0,1
251,★ Butterfly Knife | Autotronic (Minimal Wear),eb4b4b,8650ac,1820.0,1744.52,1,LOW_SALES_3PLUS_MONTHS,,1.0,1.0,11.0,29.0,mw,knife,butterfly knife,covert,unusual,0,1
252,★ Butterfly Knife | Autotronic (Well-Worn),eb4b4b,8650ac,1300.16,1495.0,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,9.0,ww,knife,butterfly knife,covert,unusual,0,1
253,★ Butterfly Knife | Black Laminate (Battle-Scarred),eb4b4b,8650ac,1064.99,958.07,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,4.0,13.0,46.0,bs,knife,butterfly knife,covert,unusual,0,1
254,★ Butterfly Knife | Black Laminate (Factory New),eb4b4b,8650ac,1500.0,1350.0,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,5.0,fn,knife,butterfly knife,covert,unusual,0,1
255,★ Butterfly Knife | Black Laminate (Field-Tested),eb4b4b,8650ac,1135.59,1064.93,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,2.0,16.0,77.0,ft,knife,butterfly knife,covert,unusual,0,1
256,★ Butterfly Knife | Black Laminate (Minimal Wear),eb4b4b,8650ac,1380.0,1175.99,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,3.0,16.0,55.0,mw,knife,butterfly knife,covert,unusual,0,1
