,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
129,★ Bowie Knife | Autotronic (Field-Tested),eb4b4b,8650ac,218.56,218.57,1,LOW_SALES_WEEK,29.0,5.0,37.0,187.0,574.0,ft,knife,bowie knife,covert,unusual,0,1
130,★ Bowie Knife | Autotronic (Minimal Wear),eb4b4b,8650ac,229.34,225.0,1,LOW_SALES_MONTH,19.0,4.0,21.0,85.0,262.0,mw,knife,bowie knife,covert,unusual,0,1
131,★ Bowie Knife | Autotronic (Well-Worn),eb4b4b,8650ac,219.47,187.22,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,0.0,13.0,36.0,ww,knife,bowie knife,covert,unusual,0,1
132,★ Bowie Knife | Black Laminate (Battle-Scarred),eb4b4b,8650ac,137.7,125.64,1,LOW_SALES_MONTH,12.0,5.0,20.0,84.0,231.0,bs,knife,bowie knife,covert,unusual,0,1
133,★ Bowie Knife | Black Laminate (Factory New),eb4b4b,8650ac,232.64,249.97,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,1.0,7.0,32.0,fn,knife,bowie knife,covert,unusual,0,1
134,★ Bowie Knife | Black Laminate (Field-Tested),eb4b4b,8650ac,139.0,139.31,1,LOW_SALES_WEEK,20.0,5.0,35.0,152.0,448.0,ft,knife,bowie knife,covert,unusual,0,1
135,★ Bowie Knife | Black Laminate (Minimal Wear),eb4b4b,8650ac,160.0,151.98,1,LOW_SALES_MONTH,13.0,3.0,17.0,98.0,313.0,mw,knife,bowie knife,covert,unusual,0,1
136,★ Bowie Knife | Black Laminate (Well-Worn),eb4b4b,8650ac,137.55,137.85,1,LOW_SALES_WEEK,21.0,0.0,21.0,125.0,403.0,ww,knife,bowie knife,covert,unusual,0,1
137,★ Bowie Knife | Blue Steel (Battle-Scarred),eb4b4b,8650ac,216.38,174.13,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,2.0,14.0,36.0,bs,knife,bowie knife,covert,unusual,0,1
138,★ Bowie Knife | Blue Steel (Factory New),eb4b4b,8650ac,335.16,335.14,1,LOW_SALES_3PLUS_MONTHS,6.0,1.0,1.0,3.0,6.0,fn,knife,bowie knife,covert,unusual,0,1
139,★ Bowie Knife | Blue Steel (Field-Tested),eb4b4b,8650ac,182.19,169.48,1,LOW_SALES_3PLUS_MONTHS,13.0,1.0,3.0,25.0,96.0,ft,knife,bowie knife,covert,unusual,0,1
140,★ Bowie Knife | Blue Steel (Minimal Wear),eb4b4b,8650ac,225.05,217.7,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,7.0,37.0,82.0,mw,knife,bowie knife,covert,unusual,0,1
141,★ Bowie Knife | Blue Steel (Well-Worn),eb4b4b,8650ac,182.18,193.21,1,LOW_SALES_MONTH,6.0,0.0,1.0,40.0,101.0,ww,knife,bowie knife,covert,unusual,0,1
142,★ Bowie Knife | Boreal Forest (Battle-Scarred),eb4b4b,8650ac,124.43,93.15,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,6.0,24.0,77.0,bs,knife,bowie knife,covert,unusual,0,1
143,★ Bowie Knife | Boreal Forest (Factory New),eb4b4b,8650ac,248.86,254.12,1,NO_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,1.0,fn,knife,bowie knife,covert,unusual,0,1
144,★ Bowie Knife | Boreal Forest (Field-Tested),eb4b4b,8650ac,118.45,105.25,1,LOW_SALES_MONTH,15.0,1.0,8.0,72.0,208.0,ft,knife,bowie knife,covert,unusual,0,1
145,★ Bowie Knife | Boreal Forest (Minimal Wear),eb4b4b,8650ac,134.16,115.6,1,LOW_SALES_3PLUS_MONTHS,6.0,1.0,6.0,33.0,66.0,mw,knife,bowie knife,covert,unusual,0,1
146,★ Bowie Knife | Boreal Forest (Well-Worn),eb4b4b,8650ac,125.31,113.2,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,1.0,16.0,38.0,ww,knife,bowie knife,covert,unusual,0,1
147,★ Bowie Knife | Bright Water (Battle-Scarred),eb4b4b,8650ac,128.76,138.25,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,7.0,25.0,57.0,bs,knife,bowie knife,covert,unusual,0,1
148,★ Bowie Knife | Bright Water (Factory New),eb4b4b,8650ac,166.63,165.54,1,LOW_SALES_MONTH,18.0,2.0,21.0,102.0,273.0,fn,knife,bowie knife,covert,unusual,0,1
149,★ Bowie Knife | Bright Water (Field-Tested),eb4b4b,8650ac,138.0,135.25,1,LOW_SALES_WEEK,24.0,5.0,33.0,197.0,599.0,ft,knife,bowie knife,covert,unusual,0,1
150,★ Bowie Knife | Bright Water (Minimal Wear),eb4b4b,8650ac,142.97,133.53,1,LOW_SALES_WEEK,11.0,2.0,20.0,114.0,331.0,mw,knife,bowie knife,covert,unusual,0,1
151,★ Bowie Knife | Bright Water (Well-Worn),eb4b4b,8650ac,135.51,136.09,1,LOW_SALES_3PLUS_MONTHS,10.0,2.0,3.0,20.0,72.0,ww,knife,bowie knife,covert,unusual,0,1
152,★ Bowie Knife | Case Hardened (Battle-Scarred),eb4b4b,8650ac,240.62,259.49,1,LOW_SALES_3PLUS_MONTHS,14.0,0.0,1.0,14.0,42.0,bs,knife,bowie knife,covert,unusual,0,1
153,★ Bowie Knife | Case Hardened (Factory New),eb4b4b,8650ac,700.0,471.99,1,NO_SALES_3PLUS_MONTHS,2.0,0.0,1.0,1.0,3.0,fn,knife,bowie knife,covert,unusual,0,1
154,★ Bowie Knife | Case Hardened (Field-Tested),eb4b4b,8650ac,287.5,263.6,1,LOW_SALES_3PLUS_MONTHS,9.0,0.0,9.0,29.0,75.0,ft,knife,bowie knife,covert,unusual,0,1
155,★ Bowie Knife | Case Hardened (Minimal Wear),eb4b4b,8650ac,338.68,348.07,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,1.0,12.0,57.0,mw,knife,bowie knife,covert,unusual,0,1
156,★ Bowie Knife | Case Hardened (Well-Worn),eb4b4b,8650ac,232.64,207.0,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,6.0,22.0,73.0,ww,knife,bowie knife,covert,unusual,0,1
157,★ Bowie Knife | Crimson Web (Battle-Scarred),eb4b4b,8650ac,246.48,245.33,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,2.0,8.0,23.0,bs,knife,bowie knife,covert,unusual,0,1
158,★ Bowie Knife | Crimson Web (Factory New),eb4b4b,8650ac,1094.16,1296.05,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,bowie knife,covert,unusual,0,1
159,★ Bowie Knife | Crimson Web (Field-Tested),eb4b4b,8650ac,225.0,208.7,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,4.0,31.0,121.0,ft,knife,bowie knife,covert,unusual,0,1
160,★ Bowie Knife | Crimson Web (Minimal Wear),eb4b4b,8650ac,345.0,345.0,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,1.0,7.0,29.0,mw,knife,bowie knife,covert,unusual,0,1
161,★ Bowie Knife | Crimson Web (Well-Worn),eb4b4b,8650ac,209.0,216.97,1,LOW_SALES_3PLUS_MONTHS,2.0,1.0,2.0,10.0,25.0,ww,knife,bowie knife,covert,unusual,0,1
162,★ Bowie Knife | Damascus Steel (Battle-Scarred),eb4b4b,8650ac,183.93,162.3,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,2.0,8.0,19.0,bs,knife,bowie knife,covert,unusual,0,1
163,★ Bowie Knife | Damascus Steel (Factory New),eb4b4b,8650ac,239.04,234.9,1,LOW_SALES_MONTH,21.0,2.0,7.0,57.0,190.0,fn,knife,bowie knife,covert,unusual,0,1
164,★ Bowie Knife | Damascus Steel (Field-Tested),eb4b4b,8650ac,181.77,180.0,1,LOW_SALES_MONTH,13.0,2.0,19.0,97.0,341.0,ft,knife,bowie knife,covert,unusual,0,1
165,★ Bowie Knife | Damascus Steel (Minimal Wear),eb4b4b,8650ac,203.25,178.97,1,LOW_SALES_MONTH,13.0,1.0,11.0,54.0,187.0,mw,knife,bowie knife,covert,unusual,0,1
166,★ Bowie Knife | Damascus Steel (Well-Worn),eb4b4b,8650ac,183.93,167.93,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,3.0,10.0,49.0,ww,knife,bowie knife,covert,unusual,0,1
167,★ Bowie Knife | Doppler (Factory New),eb4b4b,8650ac,504.2,506.6,1,LOW_SALES_WEEK,67.0,3.0,21.0,134.0,393.0,fn,knife,bowie knife,covert,unusual,0,1
168,★ Bowie Knife | Doppler (Minimal Wear),eb4b4b,8650ac,529.0,599.68,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,5.0,17.0,mw,knife,bowie knife,covert,unusual,0,1
169,★ Bowie Knife | Fade (Factory New),eb4b4b,8650ac,535.21,480.07,1,LOW_SALES_3PLUS_MONTHS,22.0,1.0,7.0,29.0,126.0,fn,knife,bowie knife,covert,unusual,0,1
170,★ Bowie Knife | Fade (Minimal Wear),eb4b4b,8650ac,411.98,471.5,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,2.0,mw,knife,bowie knife,covert,unusual,0,1
171,★ Bowie Knife | Forest DDPAT (Battle-Scarred),eb4b4b,8650ac,114.47,112.79,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,12.0,29.0,77.0,bs,knife,bowie knife,covert,unusual,0,1
172,★ Bowie Knife | Forest DDPAT (Factory New),,8650ac,192.02,243.52,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,,,,,0,1
173,★ Bowie Knife | Forest DDPAT (Field-Tested),eb4b4b,8650ac,115.88,113.49,1,LOW_SALES_MONTH,11.0,2.0,14.0,75.0,252.0,ft,knife,bowie knife,covert,unusual,0,1
174,★ Bowie Knife | Forest DDPAT (Minimal Wear),eb4b4b,8650ac,160.74,145.36,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,1.0,9.0,52.0,mw,knife,bowie knife,covert,unusual,0,1
175,★ Bowie Knife | Forest DDPAT (Well-Worn),eb4b4b,8650ac,126.44,120.38,1,LOW_SALES_3PLUS_MONTHS,3.0,1.0,3.0,14.0,34.0,ww,knife,bowie knife,covert,unusual,0,1
176,★ Bowie Knife | Freehand (Battle-Scarred),eb4b4b,8650ac,141.47,138.49,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,16.0,32.0,bs,knife,bowie knife,covert,unusual,0,1
177,★ Bowie Knife | Freehand (Factory New),eb4b4b,8650ac,199.43,180.46,1,LOW_SALES_WEEK,12.0,7.0,19.0,102.0,324.0,fn,knife,bowie knife,covert,unusual,0,1
178,★ Bowie Knife | Freehand (Field-Tested),eb4b4b,8650ac,157.98,157.39,1,LOW_SALES_WEEK,21.0,2.0,39.0,191.0,555.0,ft,knife,bowie knife,covert,unusual,0,1
179,★ Bowie Knife | Freehand (Minimal Wear),eb4b4b,8650ac,180.69,158.69,1,LOW_SALES_MONTH,11.0,7.0,23.0,99.0,334.0,mw,knife,bowie knife,covert,unusual,0,1
180,★ Bowie Knife | Freehand (Well-Worn),eb4b4b,8650ac,159.02,124.81,1,LOW_SALES_3PLUS_MONTHS,8.0,2.0,7.0,33.0,99.0,ww,knife,bowie knife,covert,unusual,0,1
181,★ Bowie Knife | Gamma Doppler (Factory New),eb4b4b,8650ac,511.25,547.66,1,LOW_SALES_WEEK,46.0,4.0,32.0,196.0,592.0,fn,knife,bowie knife,covert,unusual,0,1
182,★ Bowie Knife | Gamma Doppler (Minimal Wear),eb4b4b,8650ac,563.2,440.16,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,2.0,12.0,21.0,mw,knife,bowie knife,covert,unusual,0,1
183,★ Bowie Knife | Lore (Battle-Scarred),eb4b4b,8650ac,180.0,163.97,1,LOW_SALES_MONTH,15.0,4.0,15.0,100.0,290.0,bs,knife,bowie knife,covert,unusual,0,1
184,★ Bowie Knife | Lore (Factory New),eb4b4b,8650ac,640.25,524.9,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,2.0,7.0,24.0,fn,knife,bowie knife,covert,unusual,0,1
185,★ Bowie Knife | Lore (Field-Tested),eb4b4b,8650ac,257.0,218.02,1,LOW_SALES_WEEK,22.0,4.0,21.0,135.0,345.0,ft,knife,bowie knife,covert,unusual,0,1
186,★ Bowie Knife | Lore (Minimal Wear),eb4b4b,8650ac,321.36,254.56,1,LOW_SALES_MONTH,15.0,1.0,14.0,66.0,205.0,mw,knife,bowie knife,covert,unusual,0,1
187,★ Bowie Knife | Lore (Well-Worn),eb4b4b,8650ac,228.85,220.75,1,LOW_SALES_WEEK,7.0,7.0,30.0,131.0,317.0,ww,knife,bowie knife,covert,unusual,0,1
188,★ Bowie Knife | Marble Fade (Factory New),eb4b4b,8650ac,367.0,366.9,1,LOW_SALES_WEEK,42.0,3.0,29.0,201.0,597.0,fn,knife,bowie knife,covert,unusual,0,1
189,★ Bowie Knife | Marble Fade (Minimal Wear),eb4b4b,8650ac,423.03,402.51,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,2.0,8.0,30.0,mw,knife,bowie knife,covert,unusual,0,1
190,★ Bowie Knife | Night (Battle-Scarred),eb4b4b,8650ac,138.74,119.3,1,LOW_SALES_3PLUS_MONTHS,9.0,1.0,3.0,11.0,56.0,bs,knife,bowie knife,covert,unusual,0,1
191,★ Bowie Knife | Night (Factory New),eb4b4b,8650ac,379.5,374.77,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,1.0,fn,knife,bowie knife,covert,unusual,0,1
192,★ Bowie Knife | Night (Field-Tested),eb4b4b,8650ac,138.0,125.33,1,LOW_SALES_MONTH,15.0,1.0,14.0,72.0,232.0,ft,knife,bowie knife,covert,unusual,0,1
193,★ Bowie Knife | Night (Minimal Wear),eb4b4b,8650ac,218.42,180.25,1,LOW_SALES_3PLUS_MONTHS,3.0,1.0,4.0,19.0,53.0,mw,knife,bowie knife,covert,unusual,0,1
194,★ Bowie Knife | Night (Well-Worn),eb4b4b,8650ac,128.6,128.58,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,2.0,25.0,55.0,ww,knife,bowie knife,covert,unusual,0,1
195,★ Bowie Knife | Rust Coat (Battle-Scarred),eb4b4b,8650ac,117.13,115.7,1,LOW_SALES_WEEK,48.0,11.0,70.0,333.0,1041.0,bs,knife,bowie knife,covert,unusual,0,1
196,★ Bowie Knife | Rust Coat (Well-Worn),eb4b4b,8650ac,140.44,107.84,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,6.0,26.0,67.0,ww,knife,bowie knife,covert,unusual,0,1
197,★ Bowie Knife | Safari Mesh (Battle-Scarred),eb4b4b,8650ac,119.41,115.0,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,5.0,31.0,77.0,bs,knife,bowie knife,covert,unusual,0,1
198,★ Bowie Knife | Safari Mesh (Factory New),eb4b4b,8650ac,297.0,321.26,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,fn,knife,bowie knife,covert,unusual,0,1
199,★ Bowie Knife | Safari Mesh (Field-Tested),eb4b4b,8650ac,112.78,110.55,1,LOW_SALES_3PLUS_MONTHS,14.0,2.0,10.0,55.0,212.0,ft,knife,bowie knife,covert,unusual,0,1
200,★ Bowie Knife | Safari Mesh (Minimal Wear),eb4b4b,8650ac,124.43,111.67,1,LOW_SALES_3PLUS_MONTHS,9.0,0.0,1.0,18.0,65.0,mw,knife,bowie knife,covert,unusual,0,1
201,★ Bowie Knife | Safari Mesh (Well-Worn),eb4b4b,8650ac,124.43,97.38,1,LOW_SALES_3PLUS_MONTHS,1.0,1.0,5.0,22.0,53.0,ww,knife,bowie knife,covert,unusual,0,1
202,★ Bowie Knife | Scorched (Battle-Scarred),eb4b4b,8650ac,130.3,111.97,1,LOW_SALES_3PLUS_MONTHS,9.0,0.0,7.0,18.0,49.0,bs,knife,bowie knife,covert,unusual,0,1
203,★ Bowie Knife | Scorched (Factory New),,8650ac,135.52,235.01,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,4.0,fn,,,,,0,1
204,★ Bowie Knife | Scorched (Field-Tested),eb4b4b,8650ac,127.12,125.21,1,LOW_SALES_MONTH,14.0,1.0,11.0,91.0,269.0,ft,knife,bowie knife,covert,unusual,0,1
205,★ Bowie Knife | Scorched (Minimal Wear),eb4b4b,8650ac,160.67,123.63,1,LOW_SALES_3PLUS_MONTHS,5.0,1.0,3.0,24.0,51.0,mw,knife,bowie knife,covert,unusual,0,1
206,★ Bowie Knife | Scorched (Well-Worn),eb4b4b,8650ac,120.77,119.02,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,2.0,13.0,50.0,ww,knife,bowie knife,covert,unusual,0,1
207,★ Bowie Knife | Slaughter (Factory New),eb4b4b,8650ac,364.98,373.29,1,LOW_SALES_3PLUS_MONTHS,13.0,0.0,4.0,27.0,75.0,fn,knife,bowie knife,covert,unusual,0,1
208,★ Bowie Knife | Slaughter (Field-Tested),eb4b4b,8650ac,344.51,311.06,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,5.0,17.0,38.0,ft,knife,bowie knife,covert,unusual,0,1
209,★ Bowie Knife | Slaughter (Minimal Wear),eb4b4b,8650ac,311.07,328.0,1,LOW_SALES_MONTH,11.0,1.0,8.0,29.0,105.0,mw,knife,bowie knife,covert,unusual,0,1
210,★ Bowie Knife | Stained (Battle-Scarred),eb4b4b,8650ac,191.07,149.94,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,9.0,25.0,58.0,bs,knife,bowie knife,covert,unusual,0,1
211,★ Bowie Knife | Stained (Factory New),eb4b4b,8650ac,358.42,315.63,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,1.0,2.0,4.0,fn,,,,,0,1
212,★ Bowie Knife | Stained (Field-Tested),eb4b4b,8650ac,163.95,138.2,1,LOW_SALES_3PLUS_MONTHS,11.0,1.0,2.0,24.0,93.0,ft,knife,bowie knife,covert,unusual,0,1
213,★ Bowie Knife | Stained (Minimal Wear),eb4b4b,8650ac,179.0,161.0,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,1.0,24.0,78.0,mw,knife,bowie knife,covert,unusual,0,1
214,★ Bowie Knife | Stained (Well-Worn),eb4b4b,8650ac,158.81,152.69,1,LOW_SALES_3PLUS_MONTHS,9.0,2.0,5.0,24.0,87.0,ww,knife,bowie knife,covert,unusual,0,1
215,★ Bowie Knife | Tiger Tooth (Factory New),eb4b4b,8650ac,305.0,312.7,1,LOW_SALES_WEEK,42.0,6.0,44.0,231.0,711.0,fn,knife,bowie knife,covert,unusual,0,1
216,★ Bowie Knife | Tiger Tooth (Minimal Wear),eb4b4b,8650ac,315.61,315.82,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,2.0,13.0,29.0,mw,knife,bowie knife,covert,unusual,0,1
217,★ Bowie Knife | Ultraviolet (Battle-Scarred),eb4b4b,8650ac,132.64,124.74,1,LOW_SALES_MONTH,9.0,1.0,19.0,70.0,204.0,bs,knife,bowie knife,covert,unusual,0,1
218,★ Bowie Knife | Ultraviolet (Factory New),,8650ac,382.95,256.02,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,3.0,4.0,fn,,,,,0,1
219,★ Bowie Knife | Ultraviolet (Field-Tested),eb4b4b,8650ac,147.15,140.66,1,LOW_SALES_WEEK,31.0,4.0,40.0,194.0,647.0,ft,knife,bowie knife,covert,unusual,0,1
220,★ Bowie Knife | Ultraviolet (Minimal Wear),eb4b4b,8650ac,195.8,197.17,1,LOW_SALES_3PLUS_MONTHS,16.0,0.0,9.0,48.0,145.0,mw,knife,bowie knife,covert,unusual,0,1
221,★ Bowie Knife | Ultraviolet (Well-Worn),eb4b4b,8650ac,147.51,139.74,1,LOW_SALES_3PLUS_MONTHS,1.0,1.0,5.0,38.0,111.0,ww,knife,bowie knife,covert,unusual,0,1
222,★ Bowie Knife | Urban Masked (Battle-Scarred),eb4b4b,8650ac,147.86,111.49,1,LOW_SALES_3PLUS_MONTHS,6.0,1.0,5.0,35.0,69.0,bs,knife,bowie knife,covert,unusual,0,1
223,★ Bowie Knife | Urban Masked (Factory New),,8650ac,244.0,170.8,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,1.0,fn,,,,,0,1
224,★ Bowie Knife | Urban Masked (Field-Tested),eb4b4b,8650ac,124.06,121.0,1,LOW_SALES_MONTH,11.0,1.0,13.0,70.0,256.0,ft,knife,bowie knife,covert,unusual,0,1
225,★ Bowie Knife | Urban Masked (Minimal Wear),eb4b4b,8650ac,144.63,122.68,1,LOW_SALES_3PLUS_MONTHS,5.0,1.0,7.0,30.0,75.0,mw,knife,bowie knife,covert,unusual,0,1
226,★ Bowie Knife | Urban Masked (Well-Worn),,8650ac,128.0,126.0,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,0.0,12.0,35.0,ww,,,,,0,1
227,★ Broken Fang Gloves | Jade (Battle-Scarred),eb4b4b,8650ac,122.84,101.05,1,LOW_SALES_WEEK,8.0,1.0,25.0,123.0,414.0,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
228,★ Broken Fang Gloves | Jade (Factory New),eb4b4b,8650ac,1290.83,1000.01,1,NO_SALES_3PLUS_MONTHS,3.0,0.0,1.0,2.0,4.0,fn,gloves,broken fang gloves,extraordinary,unusual,0,1
229,★ Broken Fang Gloves | Jade (Field-Tested),eb4b4b,8650ac,135.7,135.74,1,LOW_SALES_WEEK,47.0,7.0,60.0,371.0,1168.0,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
230,★ Broken Fang Gloves | Jade (Minimal Wear),eb4b4b,8650ac,261.69,216.0,1,LOW_SALES_MONTH,19.0,7.0,24.0,80.0,236.0,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
231,★ Broken Fang Gloves | Jade (Well-Worn),eb4b4b,8650ac,133.63,124.43,1,LOW_SALES_MONTH,7.0,2.0,14.0,78.0,239.0,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
232,★ Broken Fang Gloves | Needle Point (Battle-Scarred),eb4b4b,8650ac,69.16,66.11,1,LOW_SALES_WEEK,18.0,9.0,52.0,239.0,767.0,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
233,★ Broken Fang Gloves | Needle Point (Factory New),eb4b4b,8650ac,435.11,358.19,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,3.0,5.0,11.0,fn,,,,,0,1
234,★ Broken Fang Gloves | Needle Point (Field-Tested),eb4b4b,8650ac,75.75,77.31,0,,42.0,22.0,120.0,624.0,2013.0,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
235,★ Broken Fang Gloves | Needle Point (Minimal Wear),eb4b4b,8650ac,102.62,100.92,1,LOW_SALES_WEEK,27.0,4.0,24.0,145.0,423.0,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
236,★ Broken Fang Gloves | Needle Point (Well-Worn),eb4b4b,8650ac,75.74,70.08,1,LOW_SALES_MONTH,16.0,3.0,22.0,128.0,416.0,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
237,★ Broken Fang Gloves | Unhinged (Battle-Scarred),eb4b4b,8650ac,72.7,71.39,1,LOW_SALES_WEEK,17.0,6.0,52.0,270.0,901.0,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
238,★ Broken Fang Gloves | Unhinged (Factory New),eb4b4b,8650ac,465.25,428.33,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,1.0,8.0,fn,gloves,broken fang gloves,extraordinary,unusual,0,1
239,★ Broken Fang Gloves | Unhinged (Field-Tested),eb4b4b,8650ac,84.09,77.0,0,,37.0,27.0,120.0,623.0,2035.0,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
240,★ Broken Fang Gloves | Unhinged (Minimal Wear),eb4b4b,8650ac,139.26,142.83,1,LOW_SALES_WEEK,15.0,3.0,28.0,151.0,466.0,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
241,★ Broken Fang Gloves | Unhinged (Well-Worn),eb4b4b,8650ac,82.0,67.09,1,LOW_SALES_WEEK,7.0,4.0,21.0,126.0,432.0,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
242,★ Broken Fang Gloves | Yellow-banded (Battle-Scarred),eb4b4b,8650ac,75.02,67.56,1,LOW_SALES_WEEK,24.0,3.0,45.0,254.0,771.0,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
243,★ Broken Fang Gloves | Yellow-banded (Factory New),eb4b4b,8650ac,811.5,966.02,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,1.0,3.0,fn,gloves,broken fang gloves,extraordinary,unusual,0,1
244,★ Broken Fang Gloves | Yellow-banded (Field-Tested),eb4b4b,8650ac,90.02,90.02,0,,60.0,11.0,78.0,451.0,1547.0,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
245,★ Broken Fang Gloves | Yellow-banded (Minimal Wear),eb4b4b,8650ac,149.99,143.6,1,LOW_SALES_MONTH,16.0,5.0,19.0,107.0,338.0,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
246,★ Broken Fang Gloves | Yellow-banded (Well-Worn),eb4b4b,8650ac,90.89,85.14,1,LOW_SALES_MONTH,8.0,3.0,17.0,103.0,334.0,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
247,★ Butterfly Knife,eb4b4b,8650ac,2000.0,1800.0,1,LOW_SALES_3PLUS_MONTHS,,0.0,1.0,10.0,35.0,,knife,butterfly knife,covert,unusual,0,1
248,★ Butterfly Knife | Autotronic (Battle-Scarred),eb4b4b,8650ac,1468.96,1253.1,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,3.0,10.0,32.0,bs,knife,butterfly knife,covert,unusual,0,1
249,★ Butterfly Knife | Autotronic (Factory New),eb4b4b,8650ac,2000.0,1949.89,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,1.0,fn,knife,butterfly knife,covert,unusual,0,1
250,★ Butterfly Knife | Autotronic (Field-Tested),eb4b4b,8650ac,1724.44,1470.53,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,4.0,19.0,81.0,ft,knife,butterfly knife,covert,unusual,0,1
251,★ Butterfly Knife | Autotronic (Minimal Wear),eb4b4b,8650ac,1740.08,1753.24,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,9.0,29.0,mw,knife,butterfly knife,covert,unusual,0,1
252,★ Butterfly Knife | Autotronic (Well-Worn),eb4b4b,8650ac,1253.2,1264.0,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,4.0,ww,knife,butterfly knife,covert,unusual,0,1
253,★ Butterfly Knife | Black Laminate (Battle-Scarred),eb4b4b,8650ac,1134.99,953.42,1,LOW_SALES_3PLUS_MONTHS,3.0,1.0,3.0,10.0,41.0,bs,knife,butterfly knife,covert,unusual,0,1
254,★ Butterfly Knife | Black Laminate (Factory New),eb4b4b,8650ac,1723.3,1311.0,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,1.0,3.0,8.0,fn,knife,butterfly knife,covert,unusual,0,1
255,★ Butterfly Knife | Black Laminate (Field-Tested),eb4b4b,8650ac,1166.44,1092.57,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,5.0,15.0,63.0,ft,knife,butterfly knife,covert,unusual,0,1
256,★ Butterfly Knife | Black Laminate (Minimal Wear),eb4b4b,8650ac,1375.0,1153.11,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,1.0,14.0,48.0,mw,knife,butterfly knife,covert,unusual,0,1
